model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z,imagenet_noface,faces,upright,1,0.24793388429752067
cornet_z,imagenet_noface,faces,upright,2,0.2231404958677686
cornet_z,imagenet_noface,faces,upright,3,0.256198347107438
cornet_z,imagenet_noface,faces,upright,4,0.2892561983471074
cornet_z,imagenet_noface,faces,upright,5,0.2892561983471074
