model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_cl,vggface,objects,inverted,1,0.4978331527627302
cornet_z_cl,vggface,objects,inverted,2,0.490249187432286
cornet_z_cl,vggface,objects,inverted,3,0.4967497291440953
cornet_z_cl,vggface,objects,inverted,4,0.5119176598049837
cornet_z_cl,vggface,objects,inverted,5,0.4848320693391116
