age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.6359656087380927,0.009856700401061404,0.5227458214087817,0.7301521040297746,0.8368248110561559,cornet_z_sl,imagenet_oneface,decoder
infant,A1,0.1818287473300645,0.014674183884089817,0.0032401671662406137,0.31979718045290056,0.7315708251379653,cornet_z_sl,imagenet_oneface,decoder
infant,EVC,0.5717700250456842,0.010229315221907722,0.4591990410078402,0.6706719607486736,0.8241364958863197,cornet_z_sl,imagenet_oneface,decoder
infant,lFFA,0.5622978961728657,0.013541897106472533,0.3459208541882633,0.6990950099995674,0.7410233713731433,cornet_z_sl,imagenet_oneface,decoder
infant,lA1,0.03680692597339529,0.01686650909534641,-0.14532668407939386,0.23683295788506015,0.5821577298726995,cornet_z_sl,imagenet_oneface,decoder
infant,lEVC,0.5155247409191671,0.01250000938794236,0.3721725888906307,0.6288332511880265,0.7899002024374957,cornet_z_sl,imagenet_oneface,decoder
infant,rFFA,0.6360286694324477,0.007579080760010584,0.5368585412896056,0.7117845447432617,0.809502567593724,cornet_z_sl,imagenet_oneface,decoder
infant,rA1,0.23893730584952716,0.0234495153633485,-0.036934902299040985,0.4597662947489459,0.6678608282149848,cornet_z_sl,imagenet_oneface,decoder
infant,rEVC,0.61056209879834,0.008966758530045629,0.487989798906901,0.6776676476707244,0.8177717605613699,cornet_z_sl,imagenet_oneface,decoder
adult,FFA,0.4172595193111085,0.012367547866499032,0.2742775777817589,0.5173390149845669,0.8505665201191305,cornet_z_sl,imagenet_oneface,decoder
adult,A1,0.5389593690672276,0.007944784587463874,0.44916217526567165,0.6085220541202383,0.9042649288336156,cornet_z_sl,imagenet_oneface,decoder
adult,EVC,0.19814982592273392,0.013732128105283542,-0.02389389947997907,0.30640849791413144,0.8320774541453766,cornet_z_sl,imagenet_oneface,decoder
adult,lFFA,0.34849328105117505,0.018874453658111454,0.09366749095626288,0.5038479384953609,0.7914857034467324,cornet_z_sl,imagenet_oneface,decoder
adult,lA1,0.4889510557077819,0.012398378106474548,0.2939278275199626,0.5825619920917008,0.8826677955589378,cornet_z_sl,imagenet_oneface,decoder
adult,lEVC,0.1698706002851109,0.015574309247900615,-0.04167402559705512,0.3277106485941757,0.8335539341329862,cornet_z_sl,imagenet_oneface,decoder
adult,rFFA,0.3989191072095619,0.013191417060081473,0.2358794937783965,0.5111399892537668,0.8173925809476172,cornet_z_sl,imagenet_oneface,decoder
adult,rA1,0.5123796846256645,0.011789607703070372,0.31267806166374035,0.61046908711003,0.8817956475696335,cornet_z_sl,imagenet_oneface,decoder
adult,rEVC,0.19920120363634808,0.021760243222363012,-0.10786958170053744,0.35741085485324087,0.7373247301677567,cornet_z_sl,imagenet_oneface,decoder
