age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.6460431180395954,0.005664778974997114,0.5779795143558429,0.7107070204327935,0.8368248110561559,cornet_z_sl,imagenet_vggface,pIT
infant,A1,0.6085283917745923,0.016345814217463842,0.5236902538878995,0.7023056411265861,0.7315708251379653,cornet_z_sl,imagenet_vggface,pIT
infant,EVC,0.5628866961879221,0.013210738727307082,0.4180001965427358,0.6684597505758816,0.8241364958863197,cornet_z_sl,imagenet_vggface,pIT
infant,lFFA,0.6170337745593897,0.007240610094923365,0.5326525843702963,0.6859927228295458,0.7410233713731433,cornet_z_sl,imagenet_vggface,pIT
infant,lA1,0.4378591655970309,0.032017168183489486,0.055918355642873604,0.6878384292751336,0.5821577298726995,cornet_z_sl,imagenet_vggface,pIT
infant,lEVC,0.5683903415709127,0.012346519163903827,0.37292699223430925,0.6855206967305713,0.7899002024374957,cornet_z_sl,imagenet_vggface,pIT
infant,rFFA,0.6318726881878318,0.01256929130611851,0.5312264263696663,0.7248067224607619,0.809502567593724,cornet_z_sl,imagenet_vggface,pIT
infant,rA1,0.5310898686838624,0.01994199082424945,0.2840789202118025,0.6565415653110614,0.6678608282149848,cornet_z_sl,imagenet_vggface,pIT
infant,rEVC,0.5370976386600037,0.014277470342791514,0.3683280094882167,0.6579903872988986,0.8177717605613699,cornet_z_sl,imagenet_vggface,pIT
adult,FFA,0.6516632226303503,0.01116589446936076,0.5918800609213732,0.722773796974205,0.8505665201191305,cornet_z_sl,imagenet_vggface,pIT
adult,A1,0.6615733860969973,0.005897464107765281,0.5911195622863152,0.7354183700726707,0.9042649288336156,cornet_z_sl,imagenet_vggface,pIT
adult,EVC,0.39882660255582647,0.012767018318795407,0.22115923151649575,0.49798962431284277,0.8320774541453766,cornet_z_sl,imagenet_vggface,pIT
adult,lFFA,0.4486489593291344,0.01931558572713291,0.18988722126328406,0.6540573718713834,0.7914857034467324,cornet_z_sl,imagenet_vggface,pIT
adult,lA1,0.6390825018384317,0.0063633722628677935,0.5690790018745899,0.7046805291136886,0.8826677955589378,cornet_z_sl,imagenet_vggface,pIT
adult,lEVC,0.30328731320448105,0.018259776606363437,0.08995253824649622,0.46294777878870735,0.8335539341329862,cornet_z_sl,imagenet_vggface,pIT
adult,rFFA,0.6654252410304237,0.006444998304436119,0.5927216838778718,0.7340165890248077,0.8173925809476172,cornet_z_sl,imagenet_vggface,pIT
adult,rA1,0.6168830112090461,0.008090693144259857,0.5300709416745057,0.7117610556869108,0.8817956475696335,cornet_z_sl,imagenet_vggface,pIT
adult,rEVC,0.4143991661163223,0.02218302399842503,0.19529056711211573,0.5473818496233537,0.7373247301677567,cornet_z_sl,imagenet_vggface,pIT
