age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.20974803550868182,0.015909043078719758,-0.0835125227889664,0.4070200177025569,0.32633792139641765,cornet_z_sl,imagenet_vggface,decoder
infant,A1,0.03724899939116185,0.014683969004790617,-0.16504041322110838,0.2786309889780026,0.11172554718388567,cornet_z_sl,imagenet_vggface,decoder
infant,EVC,0.13909679517904727,0.015327748130741359,-0.12406078385081526,0.34699527433474076,0.5764927278638691,cornet_z_sl,imagenet_vggface,decoder
infant,lFFA,0.03339494222432212,0.017222878699065462,-0.2770002488316662,0.2827090847369096,0.22828665140252824,cornet_z_sl,imagenet_vggface,decoder
infant,lA1,0.02322244212997046,0.016446565328308918,-0.28159045457287035,0.23264281903900838,0.160972660287435,cornet_z_sl,imagenet_vggface,decoder
infant,lEVC,0.09211511745285898,0.016714483007727887,-0.1932629775682061,0.3397293895227634,0.5552648920195317,cornet_z_sl,imagenet_vggface,decoder
infant,rFFA,0.20597046545091655,0.015889813117601924,-0.10482310959333252,0.4433422988239919,0.3239995460233539,cornet_z_sl,imagenet_vggface,decoder
infant,rA1,-0.018081332588279812,0.014095929163741939,-0.22730413253254173,0.20959140644717422,0.004413213244514862,cornet_z_sl,imagenet_vggface,decoder
infant,rEVC,0.1338795040223477,0.014759675143860609,-0.11334267658117511,0.34664158915217874,0.5642190427783971,cornet_z_sl,imagenet_vggface,decoder
adult,FFA,0.2680237904242205,0.013137382197021175,-0.027883919017698704,0.41485521619138854,0.7680515015985471,cornet_z_sl,imagenet_vggface,decoder
adult,A1,0.09933676346010298,0.014184682825760176,-0.15516615941269696,0.3194458561257391,0.7177304946189179,cornet_z_sl,imagenet_vggface,decoder
adult,EVC,0.42516968326479976,0.007792206448190153,0.34462327997154096,0.4986004664527589,0.8922874248241546,cornet_z_sl,imagenet_vggface,decoder
adult,lFFA,0.25475424783910805,0.013241887504537034,0.03589603722606141,0.4072296403124692,0.7378744101147009,cornet_z_sl,imagenet_vggface,decoder
adult,lA1,0.11146137245844931,0.014101514325725146,-0.11551856527803253,0.31245185604800746,0.6915866621769644,cornet_z_sl,imagenet_vggface,decoder
adult,lEVC,0.44455259453811424,0.008139547203717705,0.29781281716979147,0.520486487392342,0.8985612453353349,cornet_z_sl,imagenet_vggface,decoder
adult,rFFA,0.2730570467257251,0.012337076248163638,0.005913502499197459,0.41085365262469437,0.7554493909740522,cornet_z_sl,imagenet_vggface,decoder
adult,rA1,0.10245909059710996,0.01415792987376462,-0.12263939712976844,0.33251110145111623,0.6835483088283284,cornet_z_sl,imagenet_vggface,decoder
adult,rEVC,0.3510299943999959,0.008711481314833873,0.1249481852210039,0.4409711857903758,0.8659106322923864,cornet_z_sl,imagenet_vggface,decoder
