age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.15695000515236654,0.021972675451700518,-0.1288009084764145,0.40004526227101317,cornet_z_sl,imagenet_noface,vggface,V2,pIT
infant,FFA,0.2519096588861364,0.028511187396044992,-0.08203401577758962,0.49643751996253327,cornet_z_sl,imagenet_noface,vggface,V2,pIT
infant,A1,0.05538847529648433,0.026749808343638277,-0.2791019776908199,0.28995743051085204,cornet_z_sl,imagenet_noface,vggface,V2,pIT
infant,EVC,0.3277455518788578,0.021548957035008025,0.0026119967207254534,0.5303192335547995,cornet_z_sl,imagenet_noface,vggface,V2,pIT
infant,lLOC,0.15146024093633967,0.022552787752535833,-0.08984205955410922,0.39239131639885616,cornet_z_sl,imagenet_noface,vggface,V2,pIT
infant,lFFA,0.23144177021424547,0.02174081297959591,-0.05394174793802015,0.4440701779378382,cornet_z_sl,imagenet_noface,vggface,V2,pIT
infant,lA1,0.19071713767328982,0.0246765078532467,-0.1694888122281045,0.3985375385206531,cornet_z_sl,imagenet_noface,vggface,V2,pIT
infant,lEVC,0.3175293666536604,0.01839984138744694,0.12769581761893423,0.5072750723672681,cornet_z_sl,imagenet_noface,vggface,V2,pIT
infant,rLOC,-0.008815434564086021,0.023287239165706613,-0.2572346683146056,0.23334673966661906,cornet_z_sl,imagenet_noface,vggface,V2,pIT
infant,rFFA,0.25097039998712406,0.02681747053734379,-0.09807752387040324,0.49029057412576893,cornet_z_sl,imagenet_noface,vggface,V2,pIT
infant,rA1,-0.01747301354316499,0.023162362979023222,-0.22414454702146044,0.2739596187481963,cornet_z_sl,imagenet_noface,vggface,V2,pIT
infant,rEVC,0.32976212786241654,0.01508805040548974,0.13249117601888852,0.4893140682042382,cornet_z_sl,imagenet_noface,vggface,V2,pIT
adult,LOC,0.24080521725157314,0.011674811527976822,0.12100102524805567,0.3719476549009123,cornet_z_sl,imagenet_noface,vggface,V2,pIT
adult,FFA,0.06356620394486973,0.025329745263269993,-0.31304808554481717,0.27026146790073446,cornet_z_sl,imagenet_noface,vggface,V2,pIT
adult,A1,-0.039816254423230564,0.03525922607472996,-0.44691191485045384,0.2673432393687742,cornet_z_sl,imagenet_noface,vggface,V2,pIT
adult,EVC,0.09486620242223866,0.011583230131450612,-0.004398259977369577,0.19690033191481973,cornet_z_sl,imagenet_noface,vggface,V2,pIT
adult,lLOC,0.21499401922436484,0.013999208623622398,0.040761945448548,0.36316473361739404,cornet_z_sl,imagenet_noface,vggface,V2,pIT
adult,lFFA,0.13552937371390303,0.022629065186250488,-0.22639635010807468,0.3037583180171771,cornet_z_sl,imagenet_noface,vggface,V2,pIT
adult,lA1,-0.007248655167822771,0.03447067789830194,-0.39972021135209473,0.31231151201473156,cornet_z_sl,imagenet_noface,vggface,V2,pIT
adult,lEVC,0.11207504888756523,0.008353968532561021,0.013820548000388025,0.20180362124752516,cornet_z_sl,imagenet_noface,vggface,V2,pIT
adult,rLOC,0.2235884069590315,0.011502728938055531,0.10501150279245713,0.3517362680179566,cornet_z_sl,imagenet_noface,vggface,V2,pIT
adult,rFFA,-0.05720962137404739,0.027204742519500554,-0.33693563111857716,0.2083183804497253,cornet_z_sl,imagenet_noface,vggface,V2,pIT
adult,rA1,-0.07953474600114377,0.03472972089565686,-0.4599697413365048,0.20626112990738873,cornet_z_sl,imagenet_noface,vggface,V2,pIT
adult,rEVC,0.02650396368096387,0.014101996759827465,-0.1844714794395893,0.16274298498104714,cornet_z_sl,imagenet_noface,vggface,V2,pIT
