age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.04533036196136935,0.01262515640478049,-0.14044833237539717,0.2638250228392948,0.32633792139641765,cornet_z_sl,imagenet_noface,aIT
infant,A1,-0.028632104591259155,0.011620067596104124,-0.21044630660589597,0.1327343770963601,0.11172554718388567,cornet_z_sl,imagenet_noface,aIT
infant,EVC,0.09332224805153982,0.014445692177062357,-0.1887517668897948,0.2591636009384052,0.5764927278638691,cornet_z_sl,imagenet_noface,aIT
infant,lFFA,-0.05906573286340431,0.01295432504972393,-0.2779799256950577,0.13805560388845609,0.22828665140252824,cornet_z_sl,imagenet_noface,aIT
infant,lA1,0.051046739841300905,0.01517250212057229,-0.187788368311797,0.2747699272428618,0.160972660287435,cornet_z_sl,imagenet_noface,aIT
infant,lEVC,0.11739564803896547,0.0142821591100566,-0.16781109830764582,0.32457768735954523,0.5552648920195317,cornet_z_sl,imagenet_noface,aIT
infant,rFFA,0.03805633205448453,0.01405901639547138,-0.19747155721503612,0.270380711715242,0.3239995460233539,cornet_z_sl,imagenet_noface,aIT
infant,rA1,-0.02482818352897354,0.015292462881256208,-0.2946096182543426,0.1701704890851201,0.004413213244514862,cornet_z_sl,imagenet_noface,aIT
infant,rEVC,0.09464741545967678,0.014438506848188504,-0.15710887833728931,0.2861084709834492,0.5642190427783971,cornet_z_sl,imagenet_noface,aIT
adult,FFA,0.3876259424060502,0.013626885724225648,0.10792315430927253,0.5372004735015161,0.7680515015985471,cornet_z_sl,imagenet_noface,aIT
adult,A1,0.09250768983052954,0.011240859492257622,-0.16817579532606522,0.22849920424244152,0.7177304946189179,cornet_z_sl,imagenet_noface,aIT
adult,EVC,0.5302415628208754,0.008227902206085895,0.3537602870515135,0.6304512858288169,0.8922874248241546,cornet_z_sl,imagenet_noface,aIT
adult,lFFA,0.30693591388952024,0.013458695750731598,0.0678084160419689,0.4827658612999806,0.7378744101147009,cornet_z_sl,imagenet_noface,aIT
adult,lA1,0.10829595077441541,0.011245583998997435,-0.10599745886619838,0.23577924138082396,0.6915866621769644,cornet_z_sl,imagenet_noface,aIT
adult,lEVC,0.5324353186059461,0.007531092749123861,0.38228152945717636,0.6397253232457262,0.8985612453353349,cornet_z_sl,imagenet_noface,aIT
adult,rFFA,0.4443052580692865,0.011913512468668034,0.12510167184463047,0.5676725882782521,0.7554493909740522,cornet_z_sl,imagenet_noface,aIT
adult,rA1,0.10062779926797534,0.013606589029592196,-0.1547089544900908,0.31104508807758563,0.6835483088283284,cornet_z_sl,imagenet_noface,aIT
adult,rEVC,0.49712762231162394,0.007501257564035241,0.39173944597675925,0.6068672590879187,0.8659106322923864,cornet_z_sl,imagenet_noface,aIT
