age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.005366312056708302,0.02492523579043714,-0.29809943930234123,0.22636808847619677,cornet_z_sl,vggface,vggface,decoder,V2
infant,FFA,0.036836332174995545,0.025824652940264887,-0.27200498668984413,0.2457221607863305,cornet_z_sl,vggface,vggface,decoder,V2
infant,A1,-0.07787727214895926,0.024184713877103383,-0.36885958866658003,0.20640754351262208,cornet_z_sl,vggface,vggface,decoder,V2
infant,EVC,0.08750072992534587,0.030808333369260695,-0.28938423502254706,0.3411232856156853,cornet_z_sl,vggface,vggface,decoder,V2
infant,lLOC,0.12979168150770032,0.02086811936093008,-0.10300428795006568,0.35351513872074564,cornet_z_sl,vggface,vggface,decoder,V2
infant,lFFA,0.06106317168673713,0.03089060940085001,-0.3342766688743437,0.3149224667192599,cornet_z_sl,vggface,vggface,decoder,V2
infant,lA1,-0.0710859849271102,0.02099384413876712,-0.30300262927458005,0.17081744492857445,cornet_z_sl,vggface,vggface,decoder,V2
infant,lEVC,0.09465875262756829,0.02928977189766393,-0.27704404363659385,0.34310345575577855,cornet_z_sl,vggface,vggface,decoder,V2
infant,rLOC,-0.036141289231699784,0.02269786729390459,-0.30860735387259486,0.20553582809388612,cornet_z_sl,vggface,vggface,decoder,V2
infant,rFFA,-0.030284865243546823,0.021722170333286155,-0.24644489808191739,0.21131013862251485,cornet_z_sl,vggface,vggface,decoder,V2
infant,rA1,-0.04126480176675514,0.019255985523973698,-0.23550427946500835,0.20203845237870047,cornet_z_sl,vggface,vggface,decoder,V2
infant,rEVC,0.039979600530080844,0.03024693737137007,-0.2754114014447663,0.33388230646906436,cornet_z_sl,vggface,vggface,decoder,V2
adult,LOC,0.19251529525767083,0.014854632215051705,-0.043994559074256964,0.31022494494160285,cornet_z_sl,vggface,vggface,decoder,V2
adult,FFA,0.12462830681023855,0.026912688042887205,-0.3110190452929395,0.3249717406362172,cornet_z_sl,vggface,vggface,decoder,V2
adult,A1,0.04899444665791036,0.016715382674361456,-0.14709229656114003,0.21476047128007356,cornet_z_sl,vggface,vggface,decoder,V2
adult,EVC,-0.06958168401796723,0.02550539583536828,-0.28345805140127545,0.23433773588275614,cornet_z_sl,vggface,vggface,decoder,V2
adult,lLOC,0.1848920406604075,0.019555633664257898,-0.1300393612953778,0.33892544847830003,cornet_z_sl,vggface,vggface,decoder,V2
adult,lFFA,0.06067835067854225,0.03072129498942555,-0.35327687751920783,0.29925489040831316,cornet_z_sl,vggface,vggface,decoder,V2
adult,lA1,0.02225385188322434,0.016280221939812416,-0.16852837045487168,0.1796690115622386,cornet_z_sl,vggface,vggface,decoder,V2
adult,lEVC,-0.0998091788936924,0.017324882485332024,-0.32416693299581145,0.059023420917657006,cornet_z_sl,vggface,vggface,decoder,V2
adult,rLOC,0.26342362850169093,0.018664967089652533,-0.009986041431800857,0.42071406016252033,cornet_z_sl,vggface,vggface,decoder,V2
adult,rFFA,0.1678049357091733,0.0246173484617369,-0.2474882906453767,0.35529377951699154,cornet_z_sl,vggface,vggface,decoder,V2
adult,rA1,0.018216299651188574,0.02054928254824189,-0.25383218486404835,0.23707389231500323,cornet_z_sl,vggface,vggface,decoder,V2
adult,rEVC,0.14438533872938117,0.016364404347214357,-0.006622171396070662,0.2834398574447055,cornet_z_sl,vggface,vggface,decoder,V2
