age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.2549954434246299,0.01923936646527077,-0.08998385408545745,0.4959813280428506,0.3263379212830144,cornet_z_sl,vggface_oneobject,V1
infant,A1,0.051824357133283906,0.016856947908813126,-0.20327205663375536,0.3453060946461309,0.11172554717047271,cornet_z_sl,vggface_oneobject,V1
infant,EVC,0.20873574248222312,0.015040352115566837,-0.058963531974989984,0.4158692784006392,0.5764927278538248,cornet_z_sl,vggface_oneobject,V1
infant,lFFA,0.17490919975221675,0.014909837486666822,-0.09886112852207025,0.4121796733892195,0.22828665140252824,cornet_z_sl,vggface_oneobject,V1
infant,lA1,0.1406266418939364,0.01825265603245791,-0.16866489739525714,0.43370578804208443,0.160972660287435,cornet_z_sl,vggface_oneobject,V1
infant,lEVC,0.21483075861264722,0.01679511735465846,-0.10671115381062501,0.4284157371084879,0.5552648921172147,cornet_z_sl,vggface_oneobject,V1
infant,rFFA,0.2543788778684736,0.021338258346708064,-0.14849981292149786,0.5489064900455631,0.3239995462121502,cornet_z_sl,vggface_oneobject,V1
infant,rA1,-0.05118576949053894,0.015493429124817024,-0.29671962211881464,0.18470119926545364,0.004413212111876483,cornet_z_sl,vggface_oneobject,V1
infant,rEVC,0.17942832681334028,0.01662861261846577,-0.140267893132745,0.4351511195919855,0.5642190416472997,cornet_z_sl,vggface_oneobject,V1
adult,FFA,0.34362596042523336,0.013801036318608517,0.11534018690179054,0.5225785348174907,0.7680515017344973,cornet_z_sl,vggface_oneobject,V1
adult,A1,0.05512678067831196,0.011760439412364269,-0.13974540419053202,0.21146515972108984,0.7177304946560439,cornet_z_sl,vggface_oneobject,V1
adult,EVC,0.4671736293613311,0.011629708735556707,0.19272413398198024,0.5889553737719453,0.8922874248466371,cornet_z_sl,vggface_oneobject,V1
adult,lFFA,0.3265691252437026,0.01233203172970501,0.12671604466329592,0.49704432393036546,0.7378744101147011,cornet_z_sl,vggface_oneobject,V1
adult,lA1,0.006754789955974648,0.014132898481725869,-0.2352611791228492,0.1886666953468832,0.6915866621769642,cornet_z_sl,vggface_oneobject,V1
adult,lEVC,0.5053195107109215,0.009624248401060752,0.2844132440497772,0.6175968696407677,0.898561245398357,cornet_z_sl,vggface_oneobject,V1
adult,rFFA,0.29992047639009145,0.013552251025503389,0.07092735731164261,0.44863260745106426,0.7554493904763414,cornet_z_sl,vggface_oneobject,V1
adult,rA1,0.0501599646369404,0.01393132375352207,-0.25024016668865,0.2370351322706005,0.6835483086791801,cornet_z_sl,vggface_oneobject,V1
adult,rEVC,0.3623551658880698,0.010136553563685115,0.1624102674205426,0.4932324045266848,0.865910632038466,cornet_z_sl,vggface_oneobject,V1
