age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
infant,LOC,0.059600612363779906,0.019408638409584195,-0.11995010476339876,0.24682143771320347,cornet_z_sl,imagenet_oneface,pIT
infant,FFA,0.11455457210933088,0.0223783279542138,-0.17952559123245532,0.36056724177982113,cornet_z_sl,imagenet_oneface,pIT
infant,A1,-0.016087717467929794,0.020068936048457095,-0.21688245190543398,0.21905046418597926,cornet_z_sl,imagenet_oneface,pIT
infant,EVC,0.10833926058679146,0.016384822027944123,-0.10112819875255007,0.27445377906493423,cornet_z_sl,imagenet_oneface,pIT
infant,lLOC,0.007898745215029989,0.026295431590619183,-0.31142510136269147,0.32685213030319615,cornet_z_sl,imagenet_oneface,pIT
infant,lFFA,0.0655312523625802,0.018895451031784565,-0.17921421461853157,0.25093894257133953,cornet_z_sl,imagenet_oneface,pIT
infant,lA1,0.07799112234089974,0.024821497383210177,-0.1714643175152138,0.34975222295721786,cornet_z_sl,imagenet_oneface,pIT
infant,lEVC,0.10038223462789332,0.01957980025423803,-0.15998656492126553,0.31639416763200956,cornet_z_sl,imagenet_oneface,pIT
infant,rLOC,-0.006124367050622995,0.018612526747292,-0.23653527759813114,0.18344789824956087,cornet_z_sl,imagenet_oneface,pIT
infant,rFFA,0.06904443651378657,0.024427223710160022,-0.18878090113656804,0.31810278595775426,cornet_z_sl,imagenet_oneface,pIT
infant,rA1,-0.08738897075748941,0.01704644602092416,-0.2897541402086171,0.08396420430341699,cornet_z_sl,imagenet_oneface,pIT
infant,rEVC,0.11706276441025741,0.016596742749875576,-0.07374948118812293,0.30216668022589577,cornet_z_sl,imagenet_oneface,pIT
adult,LOC,0.39876482442416616,0.01281331019998413,0.2476107493628544,0.5495257881598502,cornet_z_sl,imagenet_oneface,pIT
adult,FFA,0.24944941952035615,0.016401595180426057,0.02720249069119534,0.4239575209557425,cornet_z_sl,imagenet_oneface,pIT
adult,A1,0.19884220088354504,0.022061626907143896,-0.08913590082622737,0.3767929533342586,cornet_z_sl,imagenet_oneface,pIT
adult,EVC,0.42987745652703213,0.012722195761263674,0.2656466986498011,0.5254858704651443,cornet_z_sl,imagenet_oneface,pIT
adult,lLOC,0.36648091398294985,0.011193094344162708,0.22888738263961356,0.4760391332762583,cornet_z_sl,imagenet_oneface,pIT
adult,lFFA,0.14627534774321937,0.018545253866269852,-0.08413194002473047,0.33042135084359275,cornet_z_sl,imagenet_oneface,pIT
adult,lA1,0.2351509430715987,0.019773853984276862,0.04156781165564702,0.4173854621134668,cornet_z_sl,imagenet_oneface,pIT
adult,lEVC,0.44981583591815083,0.016063023381454978,0.18760561955165814,0.5584826212016436,cornet_z_sl,imagenet_oneface,pIT
adult,rLOC,0.38865149520799686,0.016771097794347163,0.21950331305889578,0.5568978963719946,cornet_z_sl,imagenet_oneface,pIT
adult,rFFA,0.25405980588662463,0.01585675898553152,0.056626417955029325,0.3974229865827554,cornet_z_sl,imagenet_oneface,pIT
adult,rA1,0.07496755395661552,0.02415974148002303,-0.25872372674671845,0.296880302166613,cornet_z_sl,imagenet_oneface,pIT
adult,rEVC,0.43230520137828093,0.013675384247851398,0.2706358271268242,0.5746436974474989,cornet_z_sl,imagenet_oneface,pIT
