age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.16318984728188135,0.02494135438814573,-0.13196257998364105,0.44293202048280345,cornet_z_sl,vggface,vggface,pIT,V4
infant,FFA,0.08263410048359116,0.02244091436419285,-0.19811429015217155,0.29462995271405396,cornet_z_sl,vggface,vggface,pIT,V4
infant,A1,0.055278975651029266,0.02731915301304986,-0.29929462942587365,0.31373661875624886,cornet_z_sl,vggface,vggface,pIT,V4
infant,EVC,0.2592233691463087,0.023962395002764793,-0.05478979649386179,0.45414373741362396,cornet_z_sl,vggface,vggface,pIT,V4
infant,lLOC,0.22898209247178894,0.027987594798847562,-0.19086408274343947,0.4785849538130323,cornet_z_sl,vggface,vggface,pIT,V4
infant,lFFA,0.15132197910819548,0.02336973807797858,-0.14532264368884742,0.3453763806286029,cornet_z_sl,vggface,vggface,pIT,V4
infant,lA1,0.22902095807846867,0.029217096477948762,-0.2281603990394181,0.4711653075180019,cornet_z_sl,vggface,vggface,pIT,V4
infant,lEVC,0.30016647404954716,0.022423261445489312,0.03028144253357774,0.5014217787600941,cornet_z_sl,vggface,vggface,pIT,V4
infant,rLOC,-0.035753824376672017,0.018656480092113265,-0.29420446555481994,0.1363188109604504,cornet_z_sl,vggface,vggface,pIT,V4
infant,rFFA,0.03905975682110917,0.024056535239507317,-0.21467562653708575,0.29856294710834425,cornet_z_sl,vggface,vggface,pIT,V4
infant,rA1,-0.0913131269602589,0.016498901563291972,-0.2658137961595411,0.14622082319775992,cornet_z_sl,vggface,vggface,pIT,V4
infant,rEVC,0.21257853523211476,0.0199348205929326,-0.0226535866678827,0.36901143502580075,cornet_z_sl,vggface,vggface,pIT,V4
adult,LOC,0.09523981893120258,0.01704468580419232,-0.10225091742612595,0.2626463878062282,cornet_z_sl,vggface,vggface,pIT,V4
adult,FFA,-0.1496514431177617,0.024707780491892636,-0.4103641138356477,0.119142159339138,cornet_z_sl,vggface,vggface,pIT,V4
adult,A1,-0.07777516247783148,0.019634417753051733,-0.303558615075966,0.19121389375210257,cornet_z_sl,vggface,vggface,pIT,V4
adult,EVC,0.2815419711040248,0.011595561799099964,0.22151536140456307,0.3483475013405758,cornet_z_sl,vggface,vggface,pIT,V4
adult,lLOC,0.10436468249430073,0.021887937151578097,-0.25113961985232397,0.31961994183706444,cornet_z_sl,vggface,vggface,pIT,V4
adult,lFFA,-0.075689161637441,0.02308260237727604,-0.39313146500109575,0.15560812812402816,cornet_z_sl,vggface,vggface,pIT,V4
adult,lA1,-0.08007746309704517,0.020876699847952682,-0.3077551745221642,0.21665551435144814,cornet_z_sl,vggface,vggface,pIT,V4
adult,lEVC,0.194253394118184,0.012246100009909014,0.057300396851867344,0.29088408002647975,cornet_z_sl,vggface,vggface,pIT,V4
adult,rLOC,-0.015821162416197687,0.01873393678165222,-0.2499782091535494,0.15167869500053713,cornet_z_sl,vggface,vggface,pIT,V4
adult,rFFA,-0.18197858890195862,0.022506399095011276,-0.37774178198394526,0.12815008726204138,cornet_z_sl,vggface,vggface,pIT,V4
adult,rA1,-0.052081278220317016,0.019283437519396606,-0.2578208515833026,0.1753080328553371,cornet_z_sl,vggface,vggface,pIT,V4
adult,rEVC,0.3293509961829536,0.008776392380465337,0.26091469756961805,0.38146864774571393,cornet_z_sl,vggface,vggface,pIT,V4
