age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
5,LOC,0.0869035602883386,0.010014233081211129,-0.05209045672111577,0.1852079544511609,cornet_z_sl,vggface_oneobject,pIT
5,FFA,0.07353343404496268,0.012175492266860983,-0.069114513028239,0.20052296545637435,cornet_z_sl,vggface_oneobject,pIT
5,A1,0.024767905487696747,0.009446129236357046,-0.09048360873089495,0.11571887643175988,cornet_z_sl,vggface_oneobject,pIT
5,EVC,-0.0030386386953555,0.020227790045972617,-0.2679903019434827,0.16557893103655466,cornet_z_sl,vggface_oneobject,pIT
6,LOC,0.049115780376058404,0.01130696101590432,-0.0970687332548506,0.15604412238243764,cornet_z_sl,vggface_oneobject,pIT
6,FFA,0.011533934227797353,0.01604221357094769,-0.21069305596603816,0.14264186496690945,cornet_z_sl,vggface_oneobject,pIT
6,A1,0.11051147119412136,0.013406102917744227,-0.06835836857919105,0.2241342391786723,cornet_z_sl,vggface_oneobject,pIT
6,EVC,0.0711555401558536,0.010929153226699377,-0.025735509332270166,0.18925319168992832,cornet_z_sl,vggface_oneobject,pIT
7,LOC,-0.01840367264236808,0.014238155228481316,-0.19257526110280787,0.1142413519301072,cornet_z_sl,vggface_oneobject,pIT
7,FFA,0.1853863057701042,0.0079508865785074,0.07728604394001343,0.2698341061530164,cornet_z_sl,vggface_oneobject,pIT
7,A1,0.07415901465190672,0.00955958727754942,-0.03355966212591876,0.17689517914748254,cornet_z_sl,vggface_oneobject,pIT
7,EVC,0.09408903007423852,0.016883055967767426,-0.10985826606709787,0.2640411838751781,cornet_z_sl,vggface_oneobject,pIT
18,LOC,0.14740962379769665,0.008621392480827635,0.04736938632903324,0.24295858432821132,cornet_z_sl,vggface_oneobject,pIT
18,FFA,0.24203209736881345,0.0101107108774629,0.13036011727322735,0.35992188696316674,cornet_z_sl,vggface_oneobject,pIT
18,A1,0.0670006565208559,0.00600852345442434,-0.0022015031283102535,0.13243640497648745,cornet_z_sl,vggface_oneobject,pIT
18,EVC,0.1571731560358428,0.013370488849595139,0.043025781498684745,0.2582082771482472,cornet_z_sl,vggface_oneobject,pIT
