age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.5746266269821825,0.015809114251515963,0.34705153827745006,0.7218864530933242,0.7927532755625496,cornet_z_sl,imagenet_noface,decoder
infant,A1,0.3963489058748131,0.02215563673419438,0.09855524299103659,0.5724245041069916,0.6339692228281726,cornet_z_sl,imagenet_noface,decoder
infant,EVC,0.5440549373417916,0.013563193327230171,0.36780461504438045,0.6719326752619673,0.8126906160164996,cornet_z_sl,imagenet_noface,decoder
infant,lFFA,0.4854832511118361,0.01610037925131287,0.2817989931971419,0.6457886348951406,0.6803143829661209,cornet_z_sl,imagenet_noface,decoder
infant,lA1,0.4250079337047212,0.021460044477280754,0.19729199029595207,0.6169460535879666,0.5051350638647174,cornet_z_sl,imagenet_noface,decoder
infant,lEVC,0.4914787915239834,0.016650664341766305,0.2576190081137872,0.6428649537020762,0.7807250755807855,cornet_z_sl,imagenet_noface,decoder
infant,rFFA,0.4215248718297396,0.016886590989814907,0.20489493237406464,0.5644856243378685,0.809502567593724,cornet_z_sl,imagenet_noface,decoder
infant,rA1,0.02126014784091097,0.013831974478784396,-0.13985104796262224,0.15560516686224293,0.6678608282149848,cornet_z_sl,imagenet_noface,decoder
infant,rEVC,0.43128716825362184,0.01880552957260312,0.14654949121567534,0.5750800541938808,0.8177717605613699,cornet_z_sl,imagenet_noface,decoder
adult,FFA,0.5398733017469994,0.01982358059617608,0.2539179318177202,0.6833202267754553,0.8355601530755986,cornet_z_sl,imagenet_noface,decoder
adult,A1,0.6678986893736854,0.00913749798384125,0.5545527204903272,0.7532226970782191,0.8780745961451615,cornet_z_sl,imagenet_noface,decoder
adult,EVC,0.3701989843555639,0.01839292887706742,0.14393860403928266,0.5383526385987757,0.8116762384678243,cornet_z_sl,imagenet_noface,decoder
adult,lFFA,0.38049741913246826,0.018863833518986725,0.15003742549752028,0.5546225823079399,0.7843601598247235,cornet_z_sl,imagenet_noface,decoder
adult,lA1,0.6828052160006136,0.007959670889807077,0.5879757876699372,0.7592783343231974,0.8463779244398082,cornet_z_sl,imagenet_noface,decoder
adult,lEVC,0.3748018434240849,0.022573077561587853,0.11633388243783829,0.5810388010063066,0.7249395278003525,cornet_z_sl,imagenet_noface,decoder
adult,rFFA,0.34244667475238794,0.018152666005369248,0.15547569090554555,0.50010400388006,0.8173925809476172,cornet_z_sl,imagenet_noface,decoder
adult,rA1,0.5005789402181823,0.01033562298246089,0.4227236268683189,0.596423542228327,0.8817956475696335,cornet_z_sl,imagenet_noface,decoder
adult,rEVC,0.24114672542828422,0.01724681103848784,0.05337193930559638,0.41387809323062136,0.7373247301677567,cornet_z_sl,imagenet_noface,decoder
