age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
infant,LOC,0.12455684804710464,0.016564433746960455,-0.08959966629503356,0.3036929579539185,cornet_z_sl,imagenet_noface,V4
infant,FFA,0.17130107626299385,0.02417196848106286,-0.12825992146360732,0.4417069484862013,cornet_z_sl,imagenet_noface,V4
infant,A1,0.041331472044892695,0.01843529599949326,-0.16228209224874166,0.24200850518299136,cornet_z_sl,imagenet_noface,V4
infant,EVC,0.14690663894072006,0.022197210446788955,-0.16451369388220577,0.38618132577359077,cornet_z_sl,imagenet_noface,V4
infant,lLOC,-0.007323319184760797,0.025721145279465018,-0.30089023049261443,0.2712198028199693,cornet_z_sl,imagenet_noface,V4
infant,lFFA,0.15455580765470459,0.020614372257625867,-0.08135314848683997,0.3877847994713597,cornet_z_sl,imagenet_noface,V4
infant,lA1,0.13825117158088543,0.02262380572485516,-0.10893312530131435,0.4017383940539356,cornet_z_sl,imagenet_noface,V4
infant,lEVC,0.12937632574157118,0.020934946407514504,-0.19178884984827893,0.2877811311809044,cornet_z_sl,imagenet_noface,V4
infant,rLOC,0.11816899972794802,0.02155624024372065,-0.1164278204703857,0.31272060185806266,cornet_z_sl,imagenet_noface,V4
infant,rFFA,0.1041060684662788,0.023707911104936884,-0.1600665593054625,0.3790366161953245,cornet_z_sl,imagenet_noface,V4
infant,rA1,-0.033521575104282324,0.0216446902135609,-0.27488915933206076,0.23724328815684148,cornet_z_sl,imagenet_noface,V4
infant,rEVC,0.1094455939304832,0.02236931182857378,-0.19613717474362044,0.3300147629134276,cornet_z_sl,imagenet_noface,V4
adult,LOC,0.2890230469179685,0.0156715381753112,0.10972507541590178,0.4339405654130339,cornet_z_sl,imagenet_noface,V4
adult,FFA,0.12904265271886342,0.020775698020723186,-0.13923113905393752,0.29939773464088226,cornet_z_sl,imagenet_noface,V4
adult,A1,0.2650902254511647,0.019481762172449256,0.037658455366165876,0.4431820310409756,cornet_z_sl,imagenet_noface,V4
adult,EVC,0.4201726881111126,0.013694628734449056,0.2516804613363506,0.5513099533808027,cornet_z_sl,imagenet_noface,V4
adult,lLOC,0.31115745829808306,0.018713208728722366,0.06497691225984746,0.4676036329877355,cornet_z_sl,imagenet_noface,V4
adult,lFFA,0.08029029726940909,0.022984162665297105,-0.23673647338355602,0.2832304253997663,cornet_z_sl,imagenet_noface,V4
adult,lA1,0.2540645530251553,0.0228576308352786,-0.10163002906620876,0.4427015527626623,cornet_z_sl,imagenet_noface,V4
adult,lEVC,0.4113707543193768,0.014029268827647693,0.2347713512356774,0.5437335301229286,cornet_z_sl,imagenet_noface,V4
adult,rLOC,0.18698219011655623,0.01643053824764439,-0.005873231210607428,0.3455823306731177,cornet_z_sl,imagenet_noface,V4
adult,rFFA,0.1308089643867254,0.02278741894120343,-0.17815568420154076,0.30738213749457494,cornet_z_sl,imagenet_noface,V4
adult,rA1,0.1789992898899108,0.021065052890762992,-0.09356539441916135,0.3630829569011796,cornet_z_sl,imagenet_noface,V4
adult,rEVC,0.4064302302670565,0.012590108529380266,0.24184276727935386,0.534105899013761,cornet_z_sl,imagenet_noface,V4
