age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
infant,LOC,-0.10778141760855257,0.022445008031328588,-0.3789841812082794,0.11661560167547483,cornet_z_sl,random,V1
infant,FFA,-0.05432350100479226,0.021709243410663968,-0.3241307806406608,0.17277939878947476,cornet_z_sl,random,V1
infant,A1,-0.06861251753510075,0.018507204356954268,-0.2808200255276381,0.10025710470999505,cornet_z_sl,random,V1
infant,EVC,0.07739625482017641,0.02139789940209879,-0.23636828266637736,0.2953486066946936,cornet_z_sl,random,V1
infant,lLOC,-0.053745446693436685,0.026515500929782977,-0.3360895724067093,0.2292684110210713,cornet_z_sl,random,V1
infant,lFFA,-0.10157015990370345,0.018270745752492646,-0.29559228245304103,0.11004153603716339,cornet_z_sl,random,V1
infant,lA1,-0.07577076917516341,0.01924335594790976,-0.29679044489285195,0.12976732315574666,cornet_z_sl,random,V1
infant,lEVC,0.034957101407849085,0.02088217711003667,-0.2565148948474951,0.2316249203495453,cornet_z_sl,random,V1
infant,rLOC,-0.09299239187095168,0.0229409217388458,-0.3850671485350443,0.11273008061567447,cornet_z_sl,random,V1
infant,rFFA,-0.08759047192115567,0.023468806293228946,-0.41527352933204265,0.16892412892692046,cornet_z_sl,random,V1
infant,rA1,-0.03752893755818719,0.01790035173478029,-0.23759233153500792,0.14020507862155115,cornet_z_sl,random,V1
infant,rEVC,0.07588723990451712,0.019954847947496284,-0.17695587399913376,0.2999951671391443,cornet_z_sl,random,V1
adult,LOC,0.3624793211790838,0.02361432080641987,0.0662138056646291,0.579960102604237,cornet_z_sl,random,V1
adult,FFA,0.3995905214692337,0.014168435540420434,0.27268080281882073,0.5335617972253773,cornet_z_sl,random,V1
adult,A1,0.004102305405431188,0.011195700961056008,-0.11709367627491289,0.11502581241645916,cornet_z_sl,random,V1
adult,EVC,0.43116914120337574,0.012818233522773595,0.22154809910893553,0.5411272982795385,cornet_z_sl,random,V1
adult,lLOC,0.3545164231892655,0.02391958043951403,0.0941727798758197,0.5883627885360472,cornet_z_sl,random,V1
adult,lFFA,0.3948622899436904,0.017643199132586752,0.12091567242311486,0.5577347250138304,cornet_z_sl,random,V1
adult,lA1,-0.0348768035550096,0.015905631834486723,-0.22402461439890728,0.09778262272547915,cornet_z_sl,random,V1
adult,lEVC,0.38178691304014634,0.012509247487054093,0.22948617909319788,0.4965298839492227,cornet_z_sl,random,V1
adult,rLOC,0.1895788679772369,0.022897381944541297,-0.06225303795971758,0.47472699042507066,cornet_z_sl,random,V1
adult,rFFA,0.3722035431277383,0.011992229690710593,0.24259281863089754,0.4769466595676005,cornet_z_sl,random,V1
adult,rA1,0.005258469074755331,0.012497158381832902,-0.14238708760016483,0.12705823875402664,cornet_z_sl,random,V1
adult,rEVC,0.3822258762817692,0.013998255412185502,0.19526613682813365,0.5250071732680505,cornet_z_sl,random,V1
