age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
infant,LOC,-0.12430764276064632,0.020969642661163215,-0.37291967961620226,0.11561087680549556,cornet_z_sl,random,decoder
infant,FFA,0.05168321095721441,0.02614739712546999,-0.2571158416973417,0.2853702359733179,cornet_z_sl,random,decoder
infant,A1,-0.05224651860605864,0.020615044744920232,-0.2855596700726232,0.17075793782989465,cornet_z_sl,random,decoder
infant,EVC,-0.079169459794979,0.019261490225742056,-0.2804400638136503,0.10673880581856161,cornet_z_sl,random,decoder
infant,lLOC,-0.01352183754726986,0.02143205476501927,-0.2618416791221877,0.1940475593481417,cornet_z_sl,random,decoder
infant,lFFA,-0.01131901999115936,0.0263260970502449,-0.28578746579588815,0.2131353046017693,cornet_z_sl,random,decoder
infant,lA1,-0.09828222371575591,0.018746444701157067,-0.2859770306783558,0.10864577090864683,cornet_z_sl,random,decoder
infant,lEVC,-0.0688181137305372,0.022218690037188748,-0.32666907367546294,0.17813343222013192,cornet_z_sl,random,decoder
infant,rLOC,-0.15014372059326173,0.022640102303307808,-0.36190348946623996,0.08211658370390537,cornet_z_sl,random,decoder
infant,rFFA,0.02311739654742333,0.02434856615353723,-0.25070907750690363,0.2692679255989279,cornet_z_sl,random,decoder
infant,rA1,-0.05078071604903415,0.021640460936064424,-0.27616139967631304,0.19768856287000366,cornet_z_sl,random,decoder
infant,rEVC,0.0007818026697860092,0.016879317122850578,-0.20758031208933156,0.1507363916599295,cornet_z_sl,random,decoder
adult,LOC,0.5672748025662236,0.008829142497823315,0.49216528648653335,0.6694952204177029,cornet_z_sl,random,decoder
adult,FFA,0.4814404627199761,0.014018348162851585,0.3048089477803093,0.6013037172001188,cornet_z_sl,random,decoder
adult,A1,0.10955845068766078,0.014711987255620854,-0.07192683717316255,0.24265422335158363,cornet_z_sl,random,decoder
adult,EVC,0.34349566953578814,0.014426500157944782,0.16414123766789712,0.48442684477293907,cornet_z_sl,random,decoder
adult,lLOC,0.6175390275429319,0.007203485354808774,0.5298403127610655,0.6957309802629974,cornet_z_sl,random,decoder
adult,lFFA,0.5030515172192127,0.012466669807855725,0.3279505927863861,0.6258289111955314,cornet_z_sl,random,decoder
adult,lA1,0.14337620435681894,0.017720411831303948,-0.058068306770835174,0.32654731406557524,cornet_z_sl,random,decoder
adult,lEVC,0.3541842130233356,0.014617183704753468,0.1668652060301175,0.5056061805315235,cornet_z_sl,random,decoder
adult,rLOC,0.3925296133998664,0.01274774489373546,0.2432323182132276,0.5252860386281472,cornet_z_sl,random,decoder
adult,rFFA,0.3995895262069605,0.018594912753983044,0.17349145898144414,0.5402631542545859,cornet_z_sl,random,decoder
adult,rA1,0.04753449569868869,0.013170612555824367,-0.1063415131819074,0.1920803530148595,cornet_z_sl,random,decoder
adult,rEVC,0.2873469835683877,0.014769453369120791,0.11802299503935777,0.425592897420358,cornet_z_sl,random,decoder
