age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
infant,LOC,0.13150517123424074,0.023115249856393225,-0.1457739282040014,0.38292684809059696,cornet_z_sl,imagenet_vggface,V2
infant,FFA,0.28675625855895726,0.02879388694180339,-0.029512666162287638,0.5153585958197466,cornet_z_sl,imagenet_vggface,V2
infant,A1,0.051115706168391124,0.02326740265553492,-0.213562258669634,0.2720319756458564,cornet_z_sl,imagenet_vggface,V2
infant,EVC,0.3201366337406368,0.0208849806819292,0.03963644761798316,0.5218562263257791,cornet_z_sl,imagenet_vggface,V2
infant,lLOC,0.1815372218739704,0.024116209730134137,-0.07898062419625977,0.4369763486398415,cornet_z_sl,imagenet_vggface,V2
infant,lFFA,0.30864218484046985,0.019913320248975904,0.0844399749304666,0.5095805875616071,cornet_z_sl,imagenet_vggface,V2
infant,lA1,0.15822916004472992,0.027459608136271206,-0.23456180640298752,0.39991690687239373,cornet_z_sl,imagenet_vggface,V2
infant,lEVC,0.33243210579020976,0.021053016706485798,0.07215641096499144,0.5420811865959766,cornet_z_sl,imagenet_vggface,V2
infant,rLOC,0.016583038138462958,0.02325431543071907,-0.2313403268371143,0.31694406840088096,cornet_z_sl,imagenet_vggface,V2
infant,rFFA,0.21352213666257447,0.029872187997396764,-0.15664074661693161,0.48963549233319276,cornet_z_sl,imagenet_vggface,V2
infant,rA1,-0.05411166091640405,0.02048067098260926,-0.29048671545703986,0.23615253647258957,cornet_z_sl,imagenet_vggface,V2
infant,rEVC,0.27806723896032876,0.019640738840449302,0.04472111322610218,0.45479857713714916,cornet_z_sl,imagenet_vggface,V2
adult,LOC,0.35511126039990165,0.015433850327766717,0.1636004668384761,0.49465973886322184,cornet_z_sl,imagenet_vggface,V2
adult,FFA,0.11427342096600533,0.015949631108787613,-0.025275912224490212,0.2617567395357894,cornet_z_sl,imagenet_vggface,V2
adult,A1,-0.011946498496287972,0.02584237976478762,-0.3991683577438776,0.24063848920791242,cornet_z_sl,imagenet_vggface,V2
adult,EVC,0.6312440690670882,0.009680012148542602,0.5036457604890237,0.7203990408580137,cornet_z_sl,imagenet_vggface,V2
adult,lLOC,0.37577217455743095,0.013750150330641604,0.20081347312704256,0.5274885860626873,cornet_z_sl,imagenet_vggface,V2
adult,lFFA,0.1371117684030165,0.015476729023612463,-0.11579966878760928,0.26269412141550985,cornet_z_sl,imagenet_vggface,V2
adult,lA1,-0.005052052223631865,0.028170889920796794,-0.4257209980133463,0.302237347786663,cornet_z_sl,imagenet_vggface,V2
adult,lEVC,0.6228204362237391,0.009044317026116681,0.544316073048275,0.7140468815713197,cornet_z_sl,imagenet_vggface,V2
adult,rLOC,0.24459153183020665,0.014557897063228107,0.1061061642486503,0.377453074720862,cornet_z_sl,imagenet_vggface,V2
adult,rFFA,0.12624853369190464,0.01900952790529231,-0.11615096962003552,0.2654000048220362,cornet_z_sl,imagenet_vggface,V2
adult,rA1,-0.02097908706058405,0.022769750975954215,-0.25910195492960075,0.1866483045547461,cornet_z_sl,imagenet_vggface,V2
adult,rEVC,0.6238468830872914,0.009783529450856901,0.5055559905383586,0.714013942693795,cornet_z_sl,imagenet_vggface,V2
