age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.42749172288090115,0.01721538010824112,0.13829389977006995,0.5534613741846537,0.7927532755625496,cornet_z_sl,imagenet_oneface,V4
infant,A1,0.09297161285108929,0.0202596443802344,-0.13815251980201618,0.2735607206449098,0.6339692228281726,cornet_z_sl,imagenet_oneface,V4
infant,EVC,0.31243339672380466,0.02483466709906008,-0.11827344935762611,0.4803438540906545,0.8126906160164996,cornet_z_sl,imagenet_oneface,V4
infant,lFFA,0.38175194474994556,0.01499462778876864,0.20851108133817475,0.5348605907279,0.6803143829661209,cornet_z_sl,imagenet_oneface,V4
infant,lA1,0.009027171859748035,0.021302274447550843,-0.29397595769251417,0.19930349262056887,0.5051350638647174,cornet_z_sl,imagenet_oneface,V4
infant,lEVC,0.3498900658982975,0.0200963766292613,0.10881239117771667,0.48889188306612014,0.7807250755807855,cornet_z_sl,imagenet_oneface,V4
infant,rFFA,0.6603601743450274,0.007913093788380156,0.5667361865235083,0.7288192348041421,0.809502567593724,cornet_z_sl,imagenet_oneface,V4
infant,rA1,0.49667374905975015,0.014748697076860174,0.3271597903268169,0.6526039492573595,0.6678608282149848,cornet_z_sl,imagenet_oneface,V4
infant,rEVC,0.5196344370332757,0.01341687593224004,0.32333678656921955,0.6184166281612933,0.8177717605613699,cornet_z_sl,imagenet_oneface,V4
adult,FFA,0.343945752025458,0.037078742520886665,-0.40893518421944997,0.5268965616235602,0.8355601530755986,cornet_z_sl,imagenet_oneface,V4
adult,A1,0.3330323424498491,0.012646609796408149,0.19046838377351735,0.45567209370285144,0.8780745961451615,cornet_z_sl,imagenet_oneface,V4
adult,EVC,0.2271374850374322,0.013772122971291179,0.03428373192551533,0.38951869697079594,0.8116762384678243,cornet_z_sl,imagenet_oneface,V4
adult,lFFA,0.3840480565079033,0.018242990867088228,0.13518782792597336,0.5598192974675255,0.7843601598247235,cornet_z_sl,imagenet_oneface,V4
adult,lA1,0.3417684536140307,0.015250395143114485,0.13088771153366902,0.48845970667746597,0.8463779244398082,cornet_z_sl,imagenet_oneface,V4
adult,lEVC,0.133812938473992,0.03224171544748721,-0.39423538829781846,0.33925734117136935,0.7249395278003525,cornet_z_sl,imagenet_oneface,V4
adult,rFFA,0.7468395547520583,0.004049319560923388,0.7100184129217789,0.785604154901321,0.8173925809476172,cornet_z_sl,imagenet_oneface,V4
adult,rA1,0.6162717949201063,0.008507165299112496,0.5183631421797137,0.7164936816821571,0.8817956475696335,cornet_z_sl,imagenet_oneface,V4
adult,rEVC,0.319685118839269,0.024153103586422794,0.11515200011329815,0.4701373655868303,0.7373247301677567,cornet_z_sl,imagenet_oneface,V4
