age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
5,LOC,0.10242855088299856,0.019962156704536733,-0.17187551000720047,0.2665803589041645,cornet_z_sl,random,decoder
5,FFA,-0.004462584938883216,0.016940197765582705,-0.1873661325707226,0.16202468980944196,cornet_z_sl,random,decoder
5,A1,0.05995584999890961,0.012982055706272,-0.07494492616036753,0.22433275426829213,cornet_z_sl,random,decoder
5,EVC,0.1698156250176676,0.015041102342298555,-0.0007659103737401099,0.30797430071385806,cornet_z_sl,random,decoder
6,LOC,0.2683197080429639,0.009365477426015368,0.14603637111125167,0.342886257616161,cornet_z_sl,random,decoder
6,FFA,0.07178227963769272,0.01147626128102223,-0.07493429009060469,0.19539063421525849,cornet_z_sl,random,decoder
6,A1,0.15176335500449945,0.010145949657065197,0.003918695103314258,0.23239789031616384,cornet_z_sl,random,decoder
6,EVC,-0.05292101706655449,0.015954170210743426,-0.27039575877499245,0.10403393843364549,cornet_z_sl,random,decoder
7,LOC,0.17414747773739553,0.02066071915545531,-0.12640464548921465,0.3506085420685055,cornet_z_sl,random,decoder
7,FFA,0.15863286008812405,0.014549190718614161,-0.04117672175801698,0.2640870561639745,cornet_z_sl,random,decoder
7,A1,0.10213159653474665,0.008812802440751319,-0.028569011455956125,0.17956865126177726,cornet_z_sl,random,decoder
7,EVC,0.33068648575114734,0.016288655006664383,0.07419691928032573,0.4376645041364996,cornet_z_sl,random,decoder
18,LOC,0.36822503719485916,0.01389959559362674,0.32760018074393676,0.42765986224518526,cornet_z_sl,random,decoder
18,FFA,0.11962315662517317,0.026536860783938004,-0.25809101449007865,0.2730151318404368,cornet_z_sl,random,decoder
18,A1,0.16344942727532694,0.00678483707021888,0.08369576513166907,0.22932229641225543,cornet_z_sl,random,decoder
18,EVC,0.2427165946349087,0.01521715888888441,0.03482052012016808,0.3795689160868459,cornet_z_sl,random,decoder
