age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
infant,LOC,-0.05640371261416481,0.02423640919554707,-0.4388344008403034,0.15841673783312335,cornet_z_sl,random,aIT
infant,FFA,0.08088353226140331,0.0344374231912234,-0.30160364259268424,0.36756739411927186,cornet_z_sl,random,aIT
infant,A1,-0.08694687263346182,0.022157271803250403,-0.3707430323572991,0.13932691094273764,cornet_z_sl,random,aIT
infant,EVC,0.020561919760090554,0.02409442165583734,-0.3396524441641761,0.19124855392086226,cornet_z_sl,random,aIT
infant,lLOC,-0.015290745408513213,0.022390413240939648,-0.28955820846652214,0.19528056735014646,cornet_z_sl,random,aIT
infant,lFFA,0.08046688122309345,0.024559835570676033,-0.24462936844713168,0.270769274453716,cornet_z_sl,random,aIT
infant,lA1,-0.06591838202638861,0.02512690707208829,-0.3291240722867542,0.20327350300018757,cornet_z_sl,random,aIT
infant,lEVC,0.07192414368575499,0.023174947188585475,-0.3028113524337692,0.2332962853348553,cornet_z_sl,random,aIT
infant,rLOC,-0.11693399662973437,0.02673838218120022,-0.4601879186607406,0.12511803979446356,cornet_z_sl,random,aIT
infant,rFFA,0.08148241528623952,0.035043027484364844,-0.30076451538775395,0.3697097074882941,cornet_z_sl,random,aIT
infant,rA1,0.04064123371133319,0.019233058808461108,-0.19806793487856958,0.23856203307048002,cornet_z_sl,random,aIT
infant,rEVC,-0.06464532493500656,0.02209581166385412,-0.347206779194032,0.1419678003834756,cornet_z_sl,random,aIT
adult,LOC,0.3083621855360527,0.013966278535268602,0.09525041785566157,0.4380732891698856,cornet_z_sl,random,aIT
adult,FFA,0.3773475652485403,0.014338505242336376,0.20971517708057508,0.5264323050507105,cornet_z_sl,random,aIT
adult,A1,0.1141615994936574,0.026166062339650648,-0.3247301670835083,0.33191675130466963,cornet_z_sl,random,aIT
adult,EVC,0.2986984089864464,0.00925248572553558,0.19603006061987802,0.4046558911023843,cornet_z_sl,random,aIT
adult,lLOC,0.4307098254663691,0.015107609152166687,0.3024951258527493,0.593001328022216,cornet_z_sl,random,aIT
adult,lFFA,0.316882286705529,0.017390226182308295,0.04531022648771538,0.4887530837926188,cornet_z_sl,random,aIT
adult,lA1,0.12289603334773927,0.023817436812306494,-0.24071844459804206,0.2923266692134012,cornet_z_sl,random,aIT
adult,lEVC,0.35830664168998355,0.009948187326455213,0.2555009456462194,0.4809499459506428,cornet_z_sl,random,aIT
adult,rLOC,0.1608935293320898,0.013901844151929894,0.008044643189148243,0.297446658318293,cornet_z_sl,random,aIT
adult,rFFA,0.35156399197710636,0.016389712573146042,0.14450775647270803,0.5353440557033584,cornet_z_sl,random,aIT
adult,rA1,0.04802834918214154,0.027127943747929095,-0.3638238169448103,0.30356865649582604,cornet_z_sl,random,aIT
adult,rEVC,0.3070283359450836,0.008281138379454725,0.2110785107036127,0.3757686589484323,cornet_z_sl,random,aIT
