age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.20613428971613465,0.015731438280257977,-0.07129009452227864,0.42361456230961925,0.32633792139641765,cornet_z_sl,vggface,aIT
infant,A1,-0.009669313132345547,0.01841015529579189,-0.30922012972786483,0.31176253300041146,0.11172554718388567,cornet_z_sl,vggface,aIT
infant,EVC,0.19333925278806102,0.015540343426300165,-0.052455990661537936,0.4372810599739541,0.5764927278638691,cornet_z_sl,vggface,aIT
infant,lFFA,0.18580847758622226,0.019308502405675127,-0.1154218892652485,0.4793349977261864,0.22828665140252824,cornet_z_sl,vggface,aIT
infant,lA1,0.042479106236676556,0.016479523850848225,-0.20493931969806525,0.2546809576508908,0.160972660287435,cornet_z_sl,vggface,aIT
infant,lEVC,0.2181110882867296,0.015457658458505937,-0.049871221122174465,0.4575161327844827,0.5552648920195317,cornet_z_sl,vggface,aIT
infant,rFFA,0.11412211628389887,0.016414762465454334,-0.20991375452023392,0.3266708213311923,0.3239995460233539,cornet_z_sl,vggface,aIT
infant,rA1,-0.06614787824921885,0.015923324944619403,-0.29794931949647224,0.1947628136823796,0.004413213244514862,cornet_z_sl,vggface,aIT
infant,rEVC,0.1543908075097117,0.01394728555885795,-0.09018132912358812,0.3547280916788603,0.5642190427783971,cornet_z_sl,vggface,aIT
adult,FFA,0.4413661616987332,0.011177949386759777,0.23233436627612813,0.5944264436419656,0.7680515015985471,cornet_z_sl,vggface,aIT
adult,A1,0.15861801479298746,0.016748877050743658,-0.1550033713064294,0.4024110811277574,0.7177304946189179,cornet_z_sl,vggface,aIT
adult,EVC,0.565697027183075,0.009436801788267411,0.3849831683138256,0.6968646036054954,0.8922874248241546,cornet_z_sl,vggface,aIT
adult,lFFA,0.41026349730310635,0.012900029203937294,0.13721921713347077,0.5712856129834724,0.7378744101147009,cornet_z_sl,vggface,aIT
adult,lA1,0.12261345212565834,0.01455446513342087,-0.0998730193496285,0.36711913137659186,0.6915866621769644,cornet_z_sl,vggface,aIT
adult,lEVC,0.613799004994778,0.00764605204548644,0.4777624383136071,0.7078599360480956,0.8985612453353349,cornet_z_sl,vggface,aIT
adult,rFFA,0.40014005308099043,0.012168268328135117,0.15549327980229252,0.5711596751658073,0.7554493909740522,cornet_z_sl,vggface,aIT
adult,rA1,0.184105975873474,0.015755513264189988,-0.09678789390286145,0.38437372855282587,0.6835483088283284,cornet_z_sl,vggface,aIT
adult,rEVC,0.4313229549923882,0.010145487040880965,0.2350537166011421,0.5892561716217664,0.8659106322923864,cornet_z_sl,vggface,aIT
