age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,-0.10327607037603359,0.019457527087182284,-0.3152173510748797,0.08909987538359007,0.3474998020218048,cornet_z_sl,random,V4
infant,A1,-0.062408700829862135,0.01737721080620632,-0.27411069045575454,0.12596296579755017,0.15108172806995487,cornet_z_sl,random,V4
infant,EVC,-0.10387901770721893,0.015492230788046436,-0.28275000418140883,0.05334067334636868,0.5819103859258942,cornet_z_sl,random,V4
infant,lFFA,-0.05773169397640581,0.019512301111988154,-0.3072309882832505,0.14898937750668023,0.24757086602677889,cornet_z_sl,random,V4
infant,lA1,-0.08774908888255091,0.01849303061575707,-0.2745744097240936,0.10394189484666495,0.20393007230879973,cornet_z_sl,random,V4
infant,lEVC,-0.10378271719820711,0.018344117303469302,-0.2913182257683899,0.10191417220564697,0.5597529341004642,cornet_z_sl,random,V4
infant,rFFA,-0.0852035063213673,0.018474956411531726,-0.3111771066115376,0.08928203131624282,0.33746189592234965,cornet_z_sl,random,V4
infant,rA1,-0.006501713737973793,0.020478878831863223,-0.27113118255012014,0.1756446607477126,0.03483094445709611,cornet_z_sl,random,V4
infant,rEVC,-0.13929689649205831,0.01709247416669624,-0.3351443328416474,0.02592234590689663,0.5717085991418562,cornet_z_sl,random,V4
adult,FFA,0.31918337024386373,0.011902278742567536,0.2037946172150095,0.47143620069397035,0.7648109625504194,cornet_z_sl,random,V4
adult,A1,0.04948358161735486,0.017041730984287462,-0.20352999493845514,0.23105459591940183,0.6981748820957201,cornet_z_sl,random,V4
adult,EVC,0.30618266461921756,0.00900440368413976,0.1968970655066821,0.3944923497909711,0.8959317862564882,cornet_z_sl,random,V4
adult,lFFA,0.3372729309723253,0.02308280754951495,0.015375314328537483,0.523197655410036,0.7495346941290993,cornet_z_sl,random,V4
adult,lA1,0.09172823353790095,0.019332440158363003,-0.19003501842671996,0.284458664775285,0.6673124471914406,cornet_z_sl,random,V4
adult,lEVC,0.32275697514843393,0.01222548131349954,0.13569356074375594,0.430483286566244,0.9037720916561462,cornet_z_sl,random,V4
adult,rFFA,0.31180092963027983,0.018573238937790205,0.08784034559255317,0.5085808069428943,0.7302893612286914,cornet_z_sl,random,V4
adult,rA1,-0.024773319618666988,0.01650525483320455,-0.20270409570346562,0.15969655300644178,0.6643228842525501,cornet_z_sl,random,V4
adult,rEVC,0.4153833080118857,0.010926961497642516,0.2563173929574489,0.5005371422265289,0.8710007967426356,cornet_z_sl,random,V4
