age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.5910217883840346,0.008734228463700614,0.5277652224619798,0.67028004590995,0.8368248110561559,cornet_z_sl,imagenet_noface,pIT
infant,A1,0.572121361785266,0.011314346277137103,0.4103986632399831,0.6742546782280436,0.7315708251379653,cornet_z_sl,imagenet_noface,pIT
infant,EVC,0.5605594465699351,0.007425076244414827,0.4915041249731026,0.6348943039876856,0.8241364958863197,cornet_z_sl,imagenet_noface,pIT
infant,lFFA,0.5364910404754237,0.011759355202684072,0.36250977471327017,0.6268489280937555,0.7410233713731433,cornet_z_sl,imagenet_noface,pIT
infant,lA1,0.2622762266855206,0.029278826216830985,-0.03534783417268825,0.629423707956119,0.5821577298726995,cornet_z_sl,imagenet_noface,pIT
infant,lEVC,0.5604843259530031,0.010055977091255946,0.4261563113204407,0.638946352209231,0.7899002024374957,cornet_z_sl,imagenet_noface,pIT
infant,rFFA,0.5924936487525728,0.012563889607782293,0.5109893691249159,0.6809440314773052,0.809502567593724,cornet_z_sl,imagenet_noface,pIT
infant,rA1,0.5101372019599348,0.012916045846475743,0.33297864396742777,0.6498467107191515,0.6678608282149848,cornet_z_sl,imagenet_noface,pIT
infant,rEVC,0.5041407287948856,0.01424475231694903,0.3824881921828669,0.6087500921112378,0.8177717605613699,cornet_z_sl,imagenet_noface,pIT
adult,FFA,0.6994970203289366,0.005247741664216371,0.644676425196913,0.7455487774256628,0.8505665201191305,cornet_z_sl,imagenet_noface,pIT
adult,A1,0.6186458640633411,0.009680419921391395,0.4898970030451443,0.7117041197502393,0.9042649288336156,cornet_z_sl,imagenet_noface,pIT
adult,EVC,0.43070535633772933,0.011593982371809919,0.28912285063794857,0.5572173043649952,0.8320774541453766,cornet_z_sl,imagenet_noface,pIT
adult,lFFA,0.2767835569097776,0.016033462002502306,0.10064122762981077,0.44908809258313315,0.7914857034467324,cornet_z_sl,imagenet_noface,pIT
adult,lA1,0.6207419850957244,0.009093110196926936,0.5001659569196284,0.710647243683063,0.8826677955589378,cornet_z_sl,imagenet_noface,pIT
adult,lEVC,0.4322830539524076,0.014835767990916097,0.20335395016362537,0.5688903330767545,0.8335539341329862,cornet_z_sl,imagenet_noface,pIT
adult,rFFA,0.6836600692416442,0.006190608833725471,0.589631674077498,0.7432746242829797,0.8173925809476172,cornet_z_sl,imagenet_noface,pIT
adult,rA1,0.5768810065912183,0.007889000507527872,0.4911557421812554,0.6802331381484986,0.8817956475696335,cornet_z_sl,imagenet_noface,pIT
adult,rEVC,0.3411083189909986,0.01885311414503673,0.0900762861618292,0.5351645240763861,0.7373247301677567,cornet_z_sl,imagenet_noface,pIT
