age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
5,LOC,0.09374420360689413,0.012290239023375053,-0.06945147462124175,0.21734302380511458,cornet_z_sl,vggface,V2
5,FFA,0.09869647588895644,0.015691250618958277,-0.0763070686598071,0.2436561472797013,cornet_z_sl,vggface,V2
5,A1,0.12747088803464984,0.015537792950111248,-0.0674119965038637,0.2605082078339703,cornet_z_sl,vggface,V2
5,EVC,0.12130472149694617,0.015478317980246025,-0.0676792039130065,0.2773054636230122,cornet_z_sl,vggface,V2
6,LOC,0.2787500772618318,0.010169068330719849,0.16154570986210565,0.3775066997092017,cornet_z_sl,vggface,V2
6,FFA,-0.004026226390291137,0.011961216150007024,-0.16166411925035507,0.1081941647773329,cornet_z_sl,vggface,V2
6,A1,0.14621319423633833,0.011433959340339191,-0.0028804651727684693,0.25344731614477706,cornet_z_sl,vggface,V2
6,EVC,0.07907064275020087,0.0102401138174784,-0.0322124850987779,0.1762237938208305,cornet_z_sl,vggface,V2
7,LOC,0.1156837995381297,0.013101217571713742,-0.02687920451185607,0.24312787344898806,cornet_z_sl,vggface,V2
7,FFA,0.17140351360667264,0.008852542636007312,0.068936922361765,0.26464572970501676,cornet_z_sl,vggface,V2
7,A1,0.1798858089166218,0.008914781246954,0.0819330516265481,0.24887787111802606,cornet_z_sl,vggface,V2
7,EVC,0.17701331966377648,0.011122314476233831,0.030560510915787546,0.30179824110832437,cornet_z_sl,vggface,V2
18,LOC,0.4212626428378868,0.00671188479646263,0.3247594458431399,0.49904409708997777,cornet_z_sl,vggface,V2
18,FFA,0.300165879093925,0.011954641693539785,0.11884712633695292,0.4017536665287143,cornet_z_sl,vggface,V2
18,A1,0.23854223583189796,0.00841778183717074,0.14390898628858778,0.3045516204023325,cornet_z_sl,vggface,V2
18,EVC,0.18340749342403861,0.010844525707404363,0.05354020045929961,0.2884789412670361,cornet_z_sl,vggface,V2
