age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.2846163189462505,0.023842360004484534,0.0017397890404893456,0.49006961392997367,0.3474998020218048,cornet_z_sl,vggface,decoder
infant,A1,0.08902267372537022,0.02161169838713528,-0.16544734610906306,0.34865900351889906,0.15108172806995487,cornet_z_sl,vggface,decoder
infant,EVC,0.19471919495514953,0.02704804175980251,-0.12180248028477923,0.4809080599886368,0.5819103859258942,cornet_z_sl,vggface,decoder
infant,lFFA,0.1507417052118002,0.023871562986390198,-0.122169657641855,0.3891430081929619,0.24757086602677889,cornet_z_sl,vggface,decoder
infant,lA1,0.12604204279960274,0.02542979895006296,-0.1436763413506308,0.40323088988836975,0.20393007230879973,cornet_z_sl,vggface,decoder
infant,lEVC,0.24849516387985449,0.02944764739039352,-0.09750311995340083,0.5291863751429573,0.559752934155779,cornet_z_sl,vggface,decoder
infant,rFFA,0.23126691518091771,0.023571269314109727,-0.0707901406997991,0.4592519480251516,0.33746189592234965,cornet_z_sl,vggface,decoder
infant,rA1,0.01716270132667521,0.021122420592752333,-0.24696799590409887,0.2605490278224165,0.03483094445709611,cornet_z_sl,vggface,decoder
infant,rEVC,0.12480965222625345,0.025582424020368793,-0.15457489851899206,0.45036206132148815,0.5717085991418562,cornet_z_sl,vggface,decoder
adult,FFA,0.19357564822276452,0.023140955621334093,-0.09705222541093471,0.3749314107577843,0.7648109625504194,cornet_z_sl,vggface,decoder
adult,A1,0.14285165222874557,0.017225619750592093,-0.062365479101969934,0.30017707993881926,0.6981748820957201,cornet_z_sl,vggface,decoder
adult,EVC,0.33726160781412756,0.015945678943787962,0.16348666828549413,0.43556317558457,0.8959317862564882,cornet_z_sl,vggface,decoder
adult,lFFA,0.2111973613176883,0.01933643471940492,-0.06922395453358755,0.3454929136897933,0.7495346941290993,cornet_z_sl,vggface,decoder
adult,lA1,0.17905459715981878,0.017753546492399387,-0.018986371045063087,0.3432031505586943,0.6673124471914406,cornet_z_sl,vggface,decoder
adult,lEVC,0.3647207367797136,0.009606359871969406,0.2549771558353033,0.44323343549837285,0.9037720916711163,cornet_z_sl,vggface,decoder
adult,rFFA,0.23347965539639884,0.01895096437829902,-0.003256951471903892,0.40624146737505706,0.7302893612286914,cornet_z_sl,vggface,decoder
adult,rA1,0.10133956689164966,0.017415780519595293,-0.15806718767812084,0.2645816689933949,0.6643228842525501,cornet_z_sl,vggface,decoder
adult,rEVC,0.3227284004746014,0.010031542735111075,0.2100770153901707,0.4111341879074639,0.8710007967426356,cornet_z_sl,vggface,decoder
