age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,-0.02764577898662044,0.02569904700534938,-0.28525732722337593,0.28178059263455035,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
infant,FFA,-0.02006843806781636,0.020053071107968484,-0.28390426167374666,0.2087102865638826,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
infant,A1,-0.08086769790347333,0.01798344884213397,-0.27602027974946414,0.1357651730395383,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
infant,EVC,0.08325617602065423,0.026348919875545523,-0.2324352405556727,0.31349407912060906,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
infant,lLOC,-0.055656882315073784,0.022181888918399954,-0.30700000814214434,0.18645541924093867,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
infant,lFFA,-0.04290651712503919,0.02068465388451711,-0.28382274316160844,0.20440943367950218,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
infant,lA1,-0.066930794226591,0.01733580746521746,-0.27813843364223134,0.13027108920107888,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
infant,lEVC,0.05060557923927385,0.024315790185427937,-0.27378797994015885,0.26645012509634247,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
infant,rLOC,-0.023288711587932855,0.023069283565802904,-0.23978981508761163,0.24561728840236488,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
infant,rFFA,-0.08187628829992373,0.014896961978787182,-0.25537851122187577,0.08144133401766251,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
infant,rA1,-0.0308273463671519,0.017305531008611645,-0.24033823944882793,0.16048723504832813,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
infant,rEVC,0.13791149099704722,0.027815566179833898,-0.22671442047552495,0.34229585776606336,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
adult,LOC,0.27133307005770535,0.015692267468835844,0.021630730491265352,0.3854417589334086,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
adult,FFA,0.28526373996762944,0.01412580958832117,0.11473753146397994,0.44663313047553266,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
adult,A1,-0.0829620832570086,0.013770717144156291,-0.21283419025403547,0.06783275286680311,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
adult,EVC,0.33637263526404376,0.01145510305910407,0.18295133374600095,0.4574319762200007,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
adult,lLOC,0.2315219677623018,0.020670846825440577,-0.05990876718827891,0.36274252912061566,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
adult,lFFA,0.22939657170362515,0.016342840764768208,-0.00806037376504879,0.40264519997104686,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
adult,lA1,-0.056238805073075826,0.013611930310486051,-0.2215292514541577,0.08848576591905631,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
adult,lEVC,0.31969033649343426,0.010852880764659904,0.22053970989966715,0.43895853396850887,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
adult,rLOC,0.29800726893999707,0.01150302962536846,0.1240861143482718,0.3987442118505236,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
adult,rFFA,0.28949693020710976,0.010535356653909617,0.18092162473032622,0.40143519286037693,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
adult,rA1,-0.11441306918674427,0.015366132861654273,-0.2761496146681495,0.024404917008012603,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
adult,rEVC,0.38135519703193876,0.013169732157086663,0.1613266031635562,0.4973851962311297,cornet_z_sl,imagenet_noface,vggface,aIT,decoder
