age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.6448299565591804,0.004771726794354299,0.597896241060035,0.6886162003917777,0.8368248110561559,cornet_z_sl,imagenet_oneface,V2
infant,A1,0.6430296272405142,0.007220428657318312,0.5542685450884821,0.7192244523353293,0.7315708251379653,cornet_z_sl,imagenet_oneface,V2
infant,EVC,0.5428525867751537,0.009412400401877859,0.4169518947896602,0.6348946547864266,0.8241364958863197,cornet_z_sl,imagenet_oneface,V2
infant,lFFA,0.5845876637086977,0.007919654933847997,0.48612143173843414,0.6676124164679886,0.7410233713731433,cornet_z_sl,imagenet_oneface,V2
infant,lA1,0.37374172613736023,0.019948736703804357,0.11508537510315904,0.5506879761553146,0.5821577298726995,cornet_z_sl,imagenet_oneface,V2
infant,lEVC,0.5371143346105385,0.009695879764965828,0.43007345357823684,0.6356365785423516,0.7899002024374957,cornet_z_sl,imagenet_oneface,V2
infant,rFFA,0.6555673540068331,0.006439671042166717,0.5863169915950597,0.7123556823833486,0.809502567593724,cornet_z_sl,imagenet_oneface,V2
infant,rA1,0.5513272062929504,0.01423644936268558,0.3631912407314786,0.670317645207657,0.6678608282149848,cornet_z_sl,imagenet_oneface,V2
infant,rEVC,0.5307019933047514,0.009636820998056319,0.41356084131925197,0.6232694330045295,0.8177717605613699,cornet_z_sl,imagenet_oneface,V2
adult,FFA,0.7369874558897856,0.006498512660027204,0.6632494912417892,0.784769258805866,0.8505665201191305,cornet_z_sl,imagenet_oneface,V2
adult,A1,0.6192882364719313,0.008094127963012024,0.5017360268774572,0.688168827141899,0.9042649288336156,cornet_z_sl,imagenet_oneface,V2
adult,EVC,0.43460567751168105,0.014322459417467544,0.3108000028386269,0.5325755849626533,0.8320774541453766,cornet_z_sl,imagenet_oneface,V2
adult,lFFA,0.4669412466793536,0.01986771359560805,0.16248715693226165,0.5745044219500569,0.7914857034467324,cornet_z_sl,imagenet_oneface,V2
adult,lA1,0.5737834840183705,0.008566847416600805,0.45974031284934813,0.6599736185735365,0.8826677955589378,cornet_z_sl,imagenet_oneface,V2
adult,lEVC,0.4205213912094818,0.010695771298238142,0.3033733407537001,0.5057903237358636,0.8335539341329862,cornet_z_sl,imagenet_oneface,V2
adult,rFFA,0.7619348866743607,0.00538001694273282,0.7012380463080629,0.8034176138137409,0.8173925809476172,cornet_z_sl,imagenet_oneface,V2
adult,rA1,0.6221585490745567,0.006974824432117529,0.5369205354579092,0.6936819047849219,0.8817956475696335,cornet_z_sl,imagenet_oneface,V2
adult,rEVC,0.3922028474101004,0.021759859336360033,0.10378301855588101,0.5429305385314487,0.7373247301677567,cornet_z_sl,imagenet_oneface,V2
