age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.353937190625579,0.029299498942661845,-0.06795189381148649,0.6131463188688423,0.3474998020218048,cornet_z_sl,vggface,pIT
infant,A1,-0.009333433718165151,0.022278866775675404,-0.3052315181961667,0.1994518258531914,0.15108172806995487,cornet_z_sl,vggface,pIT
infant,EVC,0.21156539252626846,0.021008982393001134,-0.0694604307885166,0.41562191553794064,0.5819103859258942,cornet_z_sl,vggface,pIT
infant,lFFA,0.1560679315808154,0.024654669730697833,-0.10352068180185334,0.39040730614210006,0.24757086602677889,cornet_z_sl,vggface,pIT
infant,lA1,0.05339713083862635,0.023564878417826608,-0.18566844993037723,0.3556495301854227,0.20393007230879973,cornet_z_sl,vggface,pIT
infant,lEVC,0.21823290140946075,0.0206166388555965,-0.014644246318271084,0.4322186964058643,0.559752934155779,cornet_z_sl,vggface,pIT
infant,rFFA,0.2689691731352995,0.02994556681918978,-0.1063248203602217,0.5461897528780487,0.33746189592234965,cornet_z_sl,vggface,pIT
infant,rA1,0.039238454880980336,0.019967666420126665,-0.19495619183912316,0.2350427664374842,0.03483094445709611,cornet_z_sl,vggface,pIT
infant,rEVC,0.19472004279653696,0.019250936236818162,-0.04133139658663179,0.4169595056963453,0.5717085991418562,cornet_z_sl,vggface,pIT
adult,FFA,0.0808607010221602,0.03606161636835979,-0.3828130312551544,0.4082102648252754,0.7648109625504194,cornet_z_sl,vggface,pIT
adult,A1,0.0761449368575951,0.019317893601440605,-0.16915277643919416,0.2650060133355586,0.6981748820957201,cornet_z_sl,vggface,pIT
adult,EVC,0.4577815766472731,0.0102136333612561,0.3173748862996655,0.5479754954967437,0.8959317862564882,cornet_z_sl,vggface,pIT
adult,lFFA,0.08969712765057272,0.022206845990066053,-0.11902452462890131,0.2960745450328464,0.7495346941290993,cornet_z_sl,vggface,pIT
adult,lA1,0.09744784066291753,0.021177172044025205,-0.18950740694796273,0.2836639445351392,0.6673124471914406,cornet_z_sl,vggface,pIT
adult,lEVC,0.4550622050701631,0.009182813873465914,0.37382210359524726,0.5419922689326443,0.9037720916711163,cornet_z_sl,vggface,pIT
adult,rFFA,0.13343598945190205,0.036191840086533304,-0.33958092932125994,0.4184530440277778,0.7302893612286914,cornet_z_sl,vggface,pIT
adult,rA1,-0.008070151535794027,0.020705720021325865,-0.34131333198668035,0.16130397015142287,0.6643228842525501,cornet_z_sl,vggface,pIT
adult,rEVC,0.39794448874111693,0.00995542786223192,0.2683024643374119,0.5017490384873786,0.8710007967426356,cornet_z_sl,vggface,pIT
