age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.6429582379095458,0.007625240448024236,0.5670822269279864,0.7105102921593932,0.8368248110561559,cornet_z_sl,vggface_oneobject,pIT
infant,A1,0.5326039094032774,0.024906932218271432,0.11839077781254903,0.66496764288295,0.7315708251379653,cornet_z_sl,vggface_oneobject,pIT
infant,EVC,0.5816613872299852,0.016578747059163495,0.3199861691084797,0.6840701324717061,0.8241364958863197,cornet_z_sl,vggface_oneobject,pIT
infant,lFFA,0.5864992832945383,0.014592640319334993,0.43627257240162903,0.6881129770912499,0.7410233713731433,cornet_z_sl,vggface_oneobject,pIT
infant,lA1,0.4883271676004521,0.027884933364690976,-0.023691343618827423,0.6735677252702381,0.5821577298726995,cornet_z_sl,vggface_oneobject,pIT
infant,lEVC,0.5919049613611448,0.015820854467991658,0.31690723662332854,0.6888358532040986,0.7899002024374957,cornet_z_sl,vggface_oneobject,pIT
infant,rFFA,0.675198769343284,0.006902970538419176,0.599898769134075,0.7530129291685027,0.809502567593724,cornet_z_sl,vggface_oneobject,pIT
infant,rA1,0.4544301149861124,0.01484519433597041,0.2860868869247801,0.593714006529554,0.6678608282149848,cornet_z_sl,vggface_oneobject,pIT
infant,rEVC,0.5593128629016896,0.016943678895008252,0.317092226576129,0.6988395056550958,0.8177717605613699,cornet_z_sl,vggface_oneobject,pIT
adult,FFA,0.6908326676534063,0.006284243023897279,0.6308924668877763,0.7503192574088682,0.8505665201191305,cornet_z_sl,vggface_oneobject,pIT
adult,A1,0.591845928015831,0.011235521520764291,0.48731532608369793,0.68804483426851,0.9042649288336156,cornet_z_sl,vggface_oneobject,pIT
adult,EVC,0.32438496075824313,0.016637351744290218,0.1278259334671999,0.45426324490812314,0.8320774541453766,cornet_z_sl,vggface_oneobject,pIT
adult,lFFA,0.5932514840333141,0.010721342656528894,0.4613092099153362,0.7220373173807925,0.7914857034467324,cornet_z_sl,vggface_oneobject,pIT
adult,lA1,0.5806822011541287,0.010797185174578854,0.47088277290578495,0.6772858211885763,0.8826677955589378,cornet_z_sl,vggface_oneobject,pIT
adult,lEVC,0.2596978604980997,0.014472921711958783,0.06053361988790962,0.3891126026972883,0.8335539341329862,cornet_z_sl,vggface_oneobject,pIT
adult,rFFA,0.6586835164476365,0.007382333571145879,0.5807242301224997,0.7240718222756639,0.8173925809476172,cornet_z_sl,vggface_oneobject,pIT
adult,rA1,0.5542790842496688,0.01294340302415816,0.39082423996629717,0.6826904530930703,0.8817956475696335,cornet_z_sl,vggface_oneobject,pIT
adult,rEVC,0.32163233461132074,0.017734536594638802,0.06952716080434582,0.47359283497420446,0.7373247301677567,cornet_z_sl,vggface_oneobject,pIT
