age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.420730498996045,0.01646233635033689,0.24382461583606385,0.5914468115235072,0.7927532755625496,cornet_z_sl,imagenet_oneface,aIT
infant,A1,0.20082784628796463,0.015730415634409543,0.020269252393079636,0.38701267188320837,0.6339692228281726,cornet_z_sl,imagenet_oneface,aIT
infant,EVC,0.2983307761784587,0.018900962212043324,0.07468944530528182,0.4852078284593209,0.8126906160164996,cornet_z_sl,imagenet_oneface,aIT
infant,lFFA,0.38301235916642024,0.017324583370642136,0.23101142302295058,0.5864608114949401,0.6803143829661209,cornet_z_sl,imagenet_oneface,aIT
infant,lA1,0.29815570896447563,0.03065171687846704,-0.11619853036992756,0.5591116001811212,0.5051350638647174,cornet_z_sl,imagenet_oneface,aIT
infant,lEVC,0.22754271330250755,0.012622416520313524,0.06902752620107716,0.3677612440661504,0.7807250755807855,cornet_z_sl,imagenet_oneface,aIT
infant,rFFA,0.3421345576251166,0.013854610073040485,0.14491884352255083,0.47928606133466134,0.809502567593724,cornet_z_sl,imagenet_oneface,aIT
infant,rA1,0.12560071834203942,0.018534567757156967,-0.13032974218980653,0.33156201041068917,0.6678608282149848,cornet_z_sl,imagenet_oneface,aIT
infant,rEVC,0.23512487941442994,0.014405560737045334,0.08524144413527746,0.3890639809915123,0.8177717605613699,cornet_z_sl,imagenet_oneface,aIT
adult,FFA,0.3091063377538138,0.01343108177305434,0.16273788353243798,0.43016184421265447,0.8355601530755986,cornet_z_sl,imagenet_oneface,aIT
adult,A1,0.6167697659120946,0.009281523131023766,0.5038791185212609,0.7201163316611429,0.8780745961451615,cornet_z_sl,imagenet_oneface,aIT
adult,EVC,0.22821394951069107,0.013840119290319006,0.07451278925438148,0.3680450882917313,0.8116762384678243,cornet_z_sl,imagenet_oneface,aIT
adult,lFFA,0.22065258598401669,0.0202998018070254,-0.07480811840585248,0.4079678372963865,0.7843601598247235,cornet_z_sl,imagenet_oneface,aIT
adult,lA1,0.6022506676165107,0.007798949945417985,0.515287027822206,0.6811008256495986,0.8463779244398082,cornet_z_sl,imagenet_oneface,aIT
adult,lEVC,0.20808432110439276,0.018653210725537682,0.01050284174768997,0.4387175713047521,0.7249395278003525,cornet_z_sl,imagenet_oneface,aIT
adult,rFFA,0.3782752054833179,0.015366917423983887,0.1884025974769425,0.5346778747234326,0.8173925809476172,cornet_z_sl,imagenet_oneface,aIT
adult,rA1,0.39415729081072365,0.012729312323640591,0.23445992121644182,0.5229260387625019,0.8817956475696335,cornet_z_sl,imagenet_oneface,aIT
adult,rEVC,0.313045459010648,0.017620642643779667,0.1227615189171132,0.49459721745558033,0.7373247301677567,cornet_z_sl,imagenet_oneface,aIT
