age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.18800072041422286,0.018397285765706574,-0.16884309279299445,0.4579080102067027,0.32633792139641765,cornet_z_sl,imagenet_oneface,decoder
infant,A1,0.08113773500827977,0.014826772192975412,-0.2091293622838966,0.2787015194089691,0.11172554718388567,cornet_z_sl,imagenet_oneface,decoder
infant,EVC,0.1650693840549192,0.018964026966115682,-0.22231580796709738,0.3849291775742546,0.5764927278638691,cornet_z_sl,imagenet_oneface,decoder
infant,lFFA,0.05463164667795303,0.016422355482998374,-0.2520289448508742,0.29011156933773175,0.22828665140252824,cornet_z_sl,imagenet_oneface,decoder
infant,lA1,0.16261794794479545,0.016728939079155968,-0.13222530449972852,0.40528068893095176,0.160972660287435,cornet_z_sl,imagenet_oneface,decoder
infant,lEVC,0.15996836789416213,0.020153192262381544,-0.23659643318380044,0.3766439919777537,0.5552648920195317,cornet_z_sl,imagenet_oneface,decoder
infant,rFFA,0.19449555788665715,0.01989392224655046,-0.15873867931378574,0.42223942430690914,0.3239995460233539,cornet_z_sl,imagenet_oneface,decoder
infant,rA1,-0.035278136493527346,0.015070204488422759,-0.28590313160978964,0.18079292864166716,0.004413213244514862,cornet_z_sl,imagenet_oneface,decoder
infant,rEVC,0.1207429949472734,0.016594089755089032,-0.2002769342424636,0.3413345760538273,0.5642190427783971,cornet_z_sl,imagenet_oneface,decoder
adult,FFA,0.4770514183605227,0.010752771559787135,0.2239340968696833,0.5797978673091886,0.7680515015985471,cornet_z_sl,imagenet_oneface,decoder
adult,A1,0.03484843900232702,0.011538628774179882,-0.1720490645376518,0.2079175047822708,0.7177304946189179,cornet_z_sl,imagenet_oneface,decoder
adult,EVC,0.2615689069039093,0.007319956819155603,0.14988723293624123,0.37224882653346186,0.8922874248241546,cornet_z_sl,imagenet_oneface,decoder
adult,lFFA,0.3569726521296531,0.014105067009278657,0.11439724680499132,0.5268779176526571,0.7378744101147009,cornet_z_sl,imagenet_oneface,decoder
adult,lA1,0.0006262659399311431,0.01091298005355282,-0.20274761329257796,0.173863137200995,0.6915866621769644,cornet_z_sl,imagenet_oneface,decoder
adult,lEVC,0.23902400832095652,0.006332801647103053,0.1148593387724854,0.3128698366571869,0.8985612453353349,cornet_z_sl,imagenet_oneface,decoder
adult,rFFA,0.48341586428741856,0.008701835908536385,0.2855065944479394,0.5902245377147171,0.7554493909740522,cornet_z_sl,imagenet_oneface,decoder
adult,rA1,0.03374676668463785,0.012093565393715618,-0.1815616370560138,0.2108284903363797,0.6835483088283284,cornet_z_sl,imagenet_oneface,decoder
adult,rEVC,0.2813708359114507,0.007291339761090232,0.14381577164284468,0.3897253480711924,0.8659106322923864,cornet_z_sl,imagenet_oneface,decoder
