age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
5,LOC,0.08556354796578518,0.010251912816851358,-0.028850295698108454,0.2103386665682222,cornet_z_sl,imagenet_vggface,pIT
5,FFA,0.1164558640653598,0.012501063435022903,-0.07171085217231556,0.21621021628896528,cornet_z_sl,imagenet_vggface,pIT
5,A1,0.036449330804166166,0.010326441148447977,-0.08786779181188036,0.14568654075663934,cornet_z_sl,imagenet_vggface,pIT
5,EVC,0.15548244284244012,0.01927713256568004,-0.07585841314686496,0.30660083786270526,cornet_z_sl,imagenet_vggface,pIT
6,LOC,0.02242108413582777,0.014637380433143872,-0.1490631368737825,0.13996003656054676,cornet_z_sl,imagenet_vggface,pIT
6,FFA,0.03763862910710692,0.013269809215526425,-0.1476684842730187,0.16649304089975464,cornet_z_sl,imagenet_vggface,pIT
6,A1,0.06784663515466755,0.00759480255698312,-0.03865001691528864,0.14094052058065185,cornet_z_sl,imagenet_vggface,pIT
6,EVC,0.034833150406293395,0.010733712472470422,-0.13330353944145812,0.12741791199231686,cornet_z_sl,imagenet_vggface,pIT
7,LOC,0.009154639163739925,0.014259707264100844,-0.1744896280437433,0.13872108958959467,cornet_z_sl,imagenet_vggface,pIT
7,FFA,0.13428304149175374,0.01255340997953726,0.01584945171981426,0.28566288513608096,cornet_z_sl,imagenet_vggface,pIT
7,A1,0.0761276841880232,0.009075818328418542,-0.052962252528458854,0.15412416395303538,cornet_z_sl,imagenet_vggface,pIT
7,EVC,0.2622460386375651,0.011410380136366475,0.10675548127989237,0.3805436392996995,cornet_z_sl,imagenet_vggface,pIT
18,LOC,0.22163463413146253,0.012093246393214062,0.01907230888153586,0.2906168361746456,cornet_z_sl,imagenet_vggface,pIT
18,FFA,0.12032205211391402,0.011134969363593454,0.025073389951918563,0.23065205791583773,cornet_z_sl,imagenet_vggface,pIT
18,A1,0.11664895860582886,0.006050160033127505,0.04779967404792876,0.1752524850594187,cornet_z_sl,imagenet_vggface,pIT
18,EVC,0.25803427924863487,0.012267173290240102,0.07407564205006265,0.3437386822035462,cornet_z_sl,imagenet_vggface,pIT
