age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.2542494678946476,0.01774338615061136,0.03820682137676676,0.45424009348741273,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
infant,FFA,0.22214398008161962,0.011595019550862354,0.08976385535355128,0.36226344439499625,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
infant,A1,-0.03300520808674995,0.02100068053906619,-0.2513227617445565,0.20250337273858582,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
infant,EVC,0.15430706805829814,0.017955115635753353,-0.027937168791119113,0.3179706416570161,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
infant,lLOC,0.17162545062365303,0.024165359779530927,-0.08833319979940044,0.42452358283609365,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
infant,lFFA,0.17417622087740406,0.020776230003543058,-0.1206309368306171,0.35645092053733096,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
infant,lA1,0.0665161238270992,0.018567583047349515,-0.17453393964355954,0.2925206845879179,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
infant,lEVC,0.1723465473785028,0.02068744971849854,-0.09982322739207855,0.3969108593094755,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
infant,rLOC,0.13534586685499345,0.022426178102320605,-0.14749923570174175,0.3935167288214276,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
infant,rFFA,0.17618746969809368,0.014111836764332196,0.016996536512841897,0.345472541986561,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
infant,rA1,-0.0920774913937047,0.018624247147017874,-0.3000070093612818,0.13837118501175855,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
infant,rEVC,0.15740398763659336,0.015264895320997075,-0.024915236506508304,0.3068474744009117,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
adult,LOC,0.2543120610506401,0.01860739728851515,0.04318835107341353,0.3854417589334086,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
adult,FFA,0.41955992947418397,0.014817280306074591,0.22617112644914045,0.5301400991606744,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
adult,A1,-0.12437324969002318,0.017454696916607372,-0.34027225294452546,0.037905052101943094,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
adult,EVC,0.3901502080905979,0.010434366041004546,0.2636751929155142,0.49977272200586104,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
adult,lLOC,0.22113761691068798,0.02174801452710302,-0.006677527491220353,0.3641482039535923,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
adult,lFFA,0.32951036244263404,0.01611311229450307,0.16468578417290872,0.5075371308718464,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
adult,lA1,-0.05397390969824526,0.016422742607741243,-0.2801894539489847,0.1065928883190813,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
adult,lEVC,0.35242520886018736,0.01233492806441786,0.21311331201080777,0.48254371354976144,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
adult,rLOC,0.3089411894511083,0.017853954958573108,0.046328030291448566,0.48200052633105617,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
adult,rFFA,0.4109372919432652,0.01976452813169287,0.17170256172093878,0.51279463894274,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
adult,rA1,-0.17633076994839036,0.015658227063020322,-0.3438137951837262,-0.0032842525032349707,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
adult,rEVC,0.43700116126993693,0.010062130262193355,0.31405985876925296,0.5525185471279447,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,pIT
