age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
infant,LOC,0.021636670120483214,0.02112903631227313,-0.2250419625031033,0.26566062875018703,cornet_z_sl,imagenet_oneface,decoder
infant,FFA,0.2020870425825751,0.023144037760449217,-0.1202387074488413,0.44125101333780636,cornet_z_sl,imagenet_oneface,decoder
infant,A1,0.09516051627232652,0.02664321666928186,-0.255866774949063,0.36753450101791707,cornet_z_sl,imagenet_oneface,decoder
infant,EVC,0.1871153307794733,0.025839890434821235,-0.11349738033491906,0.4005668439409356,cornet_z_sl,imagenet_oneface,decoder
infant,lLOC,-0.030073294572014304,0.021493345320484206,-0.2970467089050909,0.2007303402855275,cornet_z_sl,imagenet_oneface,decoder
infant,lFFA,0.04249482113321681,0.023789777774868275,-0.268674017879721,0.2643483306803371,cornet_z_sl,imagenet_oneface,decoder
infant,lA1,0.18408013206520107,0.02136443226911274,-0.08603742941757964,0.3739523678012059,cornet_z_sl,imagenet_oneface,decoder
infant,lEVC,0.20708598607410578,0.025131848289751884,-0.16520132583355004,0.40447415868934383,cornet_z_sl,imagenet_oneface,decoder
infant,rLOC,0.10132224693533859,0.01741086172980925,-0.10773731153663409,0.2643495082359643,cornet_z_sl,imagenet_oneface,decoder
infant,rFFA,0.22423630976869846,0.024072312123672678,-0.10431391941038738,0.4209798952493139,cornet_z_sl,imagenet_oneface,decoder
infant,rA1,-0.03317500685054444,0.02506052766802001,-0.2844469016782319,0.24919002351718755,cornet_z_sl,imagenet_oneface,decoder
infant,rEVC,0.1366341742107831,0.0227581161035022,-0.1796641042579081,0.35232479451919446,cornet_z_sl,imagenet_oneface,decoder
adult,LOC,0.4847800654976106,0.01445584183530447,0.3162521212155779,0.626514467329696,cornet_z_sl,imagenet_oneface,decoder
adult,FFA,0.48888471138317563,0.013401317126413818,0.28822992729822555,0.5860638841646155,cornet_z_sl,imagenet_oneface,decoder
adult,A1,0.023906795376983148,0.01567504177165571,-0.18474732252168366,0.1768674343328886,cornet_z_sl,imagenet_oneface,decoder
adult,EVC,0.27254933810573295,0.009628891320550668,0.1581374984063091,0.37962758761699583,cornet_z_sl,imagenet_oneface,decoder
adult,lLOC,0.3196483732940174,0.019935373046857014,0.006210590298465451,0.5020682735304771,cornet_z_sl,imagenet_oneface,decoder
adult,lFFA,0.3621786864459217,0.01965007397905939,0.14193646909835117,0.5400706468879723,cornet_z_sl,imagenet_oneface,decoder
adult,lA1,0.014807880878201545,0.01802201194045849,-0.20448943089082552,0.1970390248029052,cornet_z_sl,imagenet_oneface,decoder
adult,lEVC,0.24649693900021308,0.008613250878036193,0.11899888526734845,0.325260916449703,cornet_z_sl,imagenet_oneface,decoder
adult,rLOC,0.5145932457301444,0.014451787731021909,0.3468183588591408,0.6615792437545648,cornet_z_sl,imagenet_oneface,decoder
adult,rFFA,0.48762396637133704,0.011613256506973438,0.32228592933221356,0.5865548265450853,cornet_z_sl,imagenet_oneface,decoder
adult,rA1,0.030665186851987457,0.015512109897228357,-0.1622140489516502,0.1850804883591385,cornet_z_sl,imagenet_oneface,decoder
adult,rEVC,0.29423435750583965,0.00937217545863201,0.20335834850772566,0.4127390634545925,cornet_z_sl,imagenet_oneface,decoder
