age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
infant,LOC,0.09993812198861056,0.03050444205050885,-0.2649627416407118,0.45541261658662574,cornet_z_sl,imagenet_noface,V4
infant,FFA,0.20284469182296203,0.025044068550381104,-0.07229565655601726,0.43638715516758847,cornet_z_sl,imagenet_noface,V4
infant,A1,0.04712820842637507,0.023839180461888262,-0.20721522560616334,0.30421273476985566,cornet_z_sl,imagenet_noface,V4
infant,EVC,0.16459471821487592,0.027188168505496272,-0.17715616776011686,0.4662460276580146,cornet_z_sl,imagenet_noface,V4
adult,LOC,0.30099207097837094,0.022495417818003,0.04209594637956659,0.5271113484340637,cornet_z_sl,imagenet_noface,V4
adult,FFA,0.11592213678998403,0.0285517416237818,-0.25472975255049535,0.42156177910797815,cornet_z_sl,imagenet_noface,V4
adult,A1,0.2590672704111982,0.01765682377066231,0.04346518658443707,0.45647653637153146,cornet_z_sl,imagenet_noface,V4
adult,EVC,0.434459554743863,0.02395912348821604,0.06355279615072595,0.6376516357821739,cornet_z_sl,imagenet_noface,V4
