age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.33891632622641643,0.0176282241957084,0.03624797230818459,0.46239528416957393,0.7927532755625496,cornet_z_sl,random,aIT
infant,A1,0.15573406878657575,0.02705939152203301,-0.2049637694649707,0.3690734665373978,0.6339692228281726,cornet_z_sl,random,aIT
infant,EVC,0.28850850465119104,0.012658884337067607,0.11099041530889198,0.398238598543465,0.8126906160164996,cornet_z_sl,random,aIT
infant,lFFA,0.31296500407615463,0.020684170061480243,0.02421271278921295,0.45169788193632615,0.6803143829661209,cornet_z_sl,random,aIT
infant,lA1,0.13800998324294508,0.019426821812391533,-0.09605635242034177,0.3316449517588005,0.5051350638647174,cornet_z_sl,random,aIT
infant,lEVC,0.3131086181070757,0.014981484877323955,0.07420812714183578,0.405141191777708,0.7807250755807855,cornet_z_sl,random,aIT
infant,rFFA,0.27994491030332713,0.020497904692843554,-0.007898906360029611,0.3813918760026384,0.809502567593724,cornet_z_sl,random,aIT
infant,rA1,0.18488348717504455,0.023820427126101013,-0.18176693297228147,0.3636033469283337,0.6678608282149848,cornet_z_sl,random,aIT
infant,rEVC,0.18005249356980016,0.014018953071948071,-0.06526198685707123,0.2822309694305301,0.8177717605613699,cornet_z_sl,random,aIT
adult,FFA,0.318572772088941,0.017375418680028253,0.028468889203424375,0.4230575609774934,0.8355601530755986,cornet_z_sl,random,aIT
adult,A1,0.2871059639355793,0.015666550381648995,0.07723124979305716,0.41859983625649294,0.8780745961451615,cornet_z_sl,random,aIT
adult,EVC,0.46725400512885407,0.01043845774089469,0.34709692631282363,0.5633508433795777,0.8116762384678243,cornet_z_sl,random,aIT
adult,lFFA,0.2416779338665638,0.01989490300276911,-0.026340926230300488,0.4030053310972328,0.7843601598247235,cornet_z_sl,random,aIT
adult,lA1,0.34455931535462225,0.013974383093057551,0.1503389983064708,0.46751220450207687,0.8463779244398082,cornet_z_sl,random,aIT
adult,lEVC,0.4819343679672503,0.014007866310144345,0.29322841648591036,0.6166131623525629,0.7249395278003525,cornet_z_sl,random,aIT
adult,rFFA,0.28665130444137,0.01699703418896161,0.07203296886809674,0.4392213868642853,0.8173925809476172,cornet_z_sl,random,aIT
adult,rA1,0.275981591532269,0.016600861711739988,0.039803521605392786,0.40599443019746895,0.8817956475696335,cornet_z_sl,random,aIT
adult,rEVC,0.14116344979871026,0.0319297510347904,-0.2781335843382553,0.3630015983087709,0.7373247301677567,cornet_z_sl,random,aIT
