age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
5,LOC,-0.014796547048450515,0.018027105960154898,-0.25359456897806454,0.15188812901925952,cornet_z_sl,imagenet_oneface,pIT
5,FFA,0.17373464962158247,0.014225300253177317,-0.0015048144509468026,0.3131178570180163,cornet_z_sl,imagenet_oneface,pIT
5,A1,0.07454546645788315,0.012259559790879684,-0.10285834591061223,0.20044497437534647,cornet_z_sl,imagenet_oneface,pIT
5,EVC,0.2663026674945526,0.018190569732451155,0.007305977897966793,0.4073698250305343,cornet_z_sl,imagenet_oneface,pIT
6,LOC,0.17297670572375853,0.019643586242992728,-0.14574658550144887,0.2986751244371624,cornet_z_sl,imagenet_oneface,pIT
6,FFA,0.015410607577869731,0.013860392417211617,-0.15338616411286987,0.13794570742486253,cornet_z_sl,imagenet_oneface,pIT
6,A1,0.0647816753175769,0.007717230368889684,-0.03520267554473862,0.12391287803538874,cornet_z_sl,imagenet_oneface,pIT
6,EVC,0.12622487121650316,0.012997868373064141,-0.040322051277305634,0.25681173702672505,cornet_z_sl,imagenet_oneface,pIT
7,LOC,0.06872369874263629,0.01828257026358837,-0.10314420904633351,0.24970185843912696,cornet_z_sl,imagenet_oneface,pIT
7,FFA,0.10861990553386285,0.012096362688406458,-0.018641621865720683,0.2196558166175844,cornet_z_sl,imagenet_oneface,pIT
7,A1,0.08373401637211889,0.012797808286373415,-0.07684646635520137,0.18856554807341305,cornet_z_sl,imagenet_oneface,pIT
7,EVC,0.3182569865668609,0.009906266858813068,0.1996672413505583,0.41586562767732566,cornet_z_sl,imagenet_oneface,pIT
18,LOC,0.21455631439166112,0.006729625034756993,0.1410345774599819,0.2690521376885783,cornet_z_sl,imagenet_oneface,pIT
18,FFA,0.0812752313106479,0.020772346947679512,-0.19849919553544487,0.24637779280876018,cornet_z_sl,imagenet_oneface,pIT
18,A1,0.1177106605098621,0.005631360587197766,0.0523856330206258,0.1707755661007792,cornet_z_sl,imagenet_oneface,pIT
18,EVC,0.33143045093625007,0.008130289074608006,0.20770701374426856,0.4105058208765558,cornet_z_sl,imagenet_oneface,pIT
