age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,-0.0014699007670289066,0.02728844124641747,-0.2948425837736909,0.28008425888658744,cornet_z_sl,imagenet_noface,vggface,decoder,V2
infant,FFA,0.07521287168061687,0.027653136678549062,-0.300011188546666,0.3488496650898112,cornet_z_sl,imagenet_noface,vggface,decoder,V2
infant,A1,0.11602673697735887,0.024145585997792766,-0.17105053989082694,0.36986472652137503,cornet_z_sl,imagenet_noface,vggface,decoder,V2
infant,EVC,0.25927067587300917,0.021361194302163447,-0.010834118308819307,0.4482850264248221,cornet_z_sl,imagenet_noface,vggface,decoder,V2
infant,lLOC,0.011487458376901549,0.027971831321689455,-0.31455233490728235,0.2803361252799363,cornet_z_sl,imagenet_noface,vggface,decoder,V2
infant,lFFA,-0.022175775454997052,0.02356762243800683,-0.2819389141563266,0.23140880554954038,cornet_z_sl,imagenet_noface,vggface,decoder,V2
infant,lA1,0.16235293073341192,0.026311364252715443,-0.1838482374089673,0.40739118999964813,cornet_z_sl,imagenet_noface,vggface,decoder,V2
infant,lEVC,0.23871607756624477,0.02405935149553053,-0.17468777572836802,0.4183064079791127,cornet_z_sl,imagenet_noface,vggface,decoder,V2
infant,rLOC,-0.055203968656058394,0.026868799395586625,-0.33595154374605846,0.2860537588996519,cornet_z_sl,imagenet_noface,vggface,decoder,V2
infant,rFFA,0.07572592044602797,0.02623170606669748,-0.2466888923321448,0.32704472933362816,cornet_z_sl,imagenet_noface,vggface,decoder,V2
infant,rA1,-0.06423256605010699,0.020037614612868453,-0.30021002372983024,0.16297489486483088,cornet_z_sl,imagenet_noface,vggface,decoder,V2
infant,rEVC,0.22404881759920048,0.02596934380569341,-0.1717159738081009,0.4404864295019618,cornet_z_sl,imagenet_noface,vggface,decoder,V2
adult,LOC,0.0862032666206797,0.017598456715241614,-0.16889698911284312,0.21648939736199146,cornet_z_sl,imagenet_noface,vggface,decoder,V2
adult,FFA,0.1399479114015895,0.014025840392147094,-0.034686867473010814,0.25680005410576634,cornet_z_sl,imagenet_noface,vggface,decoder,V2
adult,A1,0.08369089560390569,0.01623237803470121,-0.15084505098878256,0.2410827849705037,cornet_z_sl,imagenet_noface,vggface,decoder,V2
adult,EVC,0.21071787651623705,0.012005996164741517,0.03334611108634133,0.32303283413407047,cornet_z_sl,imagenet_noface,vggface,decoder,V2
adult,lLOC,0.1284380981894456,0.017979502955191004,-0.16088179725433652,0.2829549669812853,cornet_z_sl,imagenet_noface,vggface,decoder,V2
adult,lFFA,0.11947943558847679,0.012075533600400968,-0.054927117695546084,0.2167868039451925,cornet_z_sl,imagenet_noface,vggface,decoder,V2
adult,lA1,0.08665209890344315,0.01365331986365019,-0.12063740046332652,0.2305386119824724,cornet_z_sl,imagenet_noface,vggface,decoder,V2
adult,lEVC,0.2102756622484453,0.011740601735786671,0.07218261522162026,0.31977596301966277,cornet_z_sl,imagenet_noface,vggface,decoder,V2
adult,rLOC,0.1167374417471854,0.016461221235687752,-0.14745426307676696,0.25871693004057705,cornet_z_sl,imagenet_noface,vggface,decoder,V2
adult,rFFA,0.1446774916983451,0.014228973965432355,-0.006143942822267661,0.28062457170080346,cornet_z_sl,imagenet_noface,vggface,decoder,V2
adult,rA1,0.06937965607727155,0.017501093859438027,-0.16939241768295052,0.2160495709176926,cornet_z_sl,imagenet_noface,vggface,decoder,V2
adult,rEVC,0.22090604349572768,0.01577347402314439,0.03878125874713916,0.37760573604807074,cornet_z_sl,imagenet_noface,vggface,decoder,V2
