age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
5,LOC,0.06010204728501861,0.0145243033259628,-0.09923365172670637,0.21579777089804877,cornet_z_sl,vggface,V1
5,FFA,0.10637241882448896,0.012158200427185734,-0.03806368499255973,0.23262159299876664,cornet_z_sl,vggface,V1
5,A1,0.0678146857480748,0.010506573720931044,-0.05100765781325852,0.18370845878555653,cornet_z_sl,vggface,V1
5,EVC,0.11544682411992477,0.015467343180233574,-0.053017283827736836,0.2924324793003475,cornet_z_sl,vggface,V1
6,LOC,0.3163927569480055,0.010356834144482869,0.21512602186434135,0.43160698328325575,cornet_z_sl,vggface,V1
6,FFA,0.06876985739634378,0.009911388608356804,-0.045990542508302826,0.16957767142966185,cornet_z_sl,vggface,V1
6,A1,0.11272116769790269,0.014686954032787873,-0.08526886457839258,0.25495812840733273,cornet_z_sl,vggface,V1
6,EVC,0.08006949913969741,0.01193373103807475,-0.07587926670655774,0.20115320559364477,cornet_z_sl,vggface,V1
7,LOC,0.20173010795113883,0.014640600672572952,0.03982906218472058,0.31782287158661393,cornet_z_sl,vggface,V1
7,FFA,0.11661668744061704,0.012414291675875324,-0.042604850506116135,0.24149260169279563,cornet_z_sl,vggface,V1
7,A1,0.22209627981951902,0.012886916206549696,0.08403974237092691,0.3504722407765666,cornet_z_sl,vggface,V1
7,EVC,0.22732629099305499,0.011205698675668091,0.09193136594646797,0.33155702435215817,cornet_z_sl,vggface,V1
18,LOC,0.3498802262036591,0.009777668601998727,0.22519993685849096,0.44923333094835266,cornet_z_sl,vggface,V1
18,FFA,0.2563751988982785,0.010297400958925491,0.15893092623319632,0.36883413584356184,cornet_z_sl,vggface,V1
18,A1,0.29799170049943235,0.005497319954331262,0.2386476117969679,0.3676163737090395,cornet_z_sl,vggface,V1
18,EVC,0.2641201874691543,0.014036253166972696,0.0674075749855618,0.39243801198378936,cornet_z_sl,vggface,V1
