age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.25638689090922223,0.021073923886568882,-0.025423013510858596,0.4624186421338927,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
infant,FFA,0.23646183829984377,0.014270611906280402,0.06839513739745048,0.3744747262130909,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
infant,A1,-0.04618568051288694,0.019534933572086934,-0.252409853844129,0.15800043611684778,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
infant,EVC,0.14559541633492212,0.018409884141237214,-0.08555280973833049,0.3245260124126168,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
infant,lLOC,0.17576407268631467,0.023147572158661756,-0.04726207580859395,0.45790193014032576,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
infant,lFFA,0.21296566187518232,0.023638244555337674,-0.14032930228962975,0.4117241305868915,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
infant,lA1,0.07736102982612375,0.018428123614475087,-0.09318353975671402,0.3056448767371339,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
infant,lEVC,0.18806462577230793,0.021191944292175226,-0.13280612664889768,0.38273845950459684,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
infant,rLOC,0.1323758205752825,0.024375393577944594,-0.129738997349411,0.38219536356690886,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
infant,rFFA,0.19887672161996928,0.013265567144832001,0.04895475144910448,0.35861089854329814,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
infant,rA1,-0.11783157324602853,0.016259267374549576,-0.29202327338901973,0.0875165198829707,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
infant,rEVC,0.12761653403124165,0.0157898139382482,-0.04100248304782959,0.2822208328372942,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
adult,LOC,0.42009427755925666,0.020039399053032845,0.17498367197603662,0.5936247453803152,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
adult,FFA,0.39030613533794645,0.01979476548868056,0.15805939820410042,0.529774065069678,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
adult,A1,-0.10893140844605372,0.01625716748995118,-0.324166766017291,0.020475421429472833,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
adult,EVC,0.3971578290154954,0.00981006582570815,0.2808403726117307,0.502234852518258,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
adult,lLOC,0.18881456403707958,0.02405425132007456,-0.09628089586941022,0.45171041368212844,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
adult,lFFA,0.32870047695798865,0.018932573946356085,0.09982428687471705,0.5047046858168135,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
adult,lA1,-0.06672947706409187,0.016519917162081194,-0.2765902150102413,0.08402950286517266,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
adult,lEVC,0.3660820826687775,0.01102953831460726,0.23922701346536204,0.4806072422818636,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
adult,rLOC,0.41096942073524284,0.017039759497775503,0.1761406770101327,0.5446965313353891,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
adult,rFFA,0.4144928257323248,0.019031367459341253,0.28431103641579253,0.5341440966624241,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
adult,rA1,-0.1520237157252317,0.015859507094680543,-0.32978066264508415,0.018124000788265607,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
adult,rEVC,0.40601252080779915,0.012624736251157414,0.26350754676360855,0.576865996952172,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,aIT
