LOC,FFA,A1,EVC
0.3437378057951186,-0.10376149592787642,0.12217367695106561,0.26134969866572905
0.06218602728611604,-0.05827295436029299,0.019745742187241996,0.5043453404011655
0.3440176191517596,0.3865804879585588,0.16848784350658425,0.06674860891944183
0.0685457267210946,0.07628186503430584,0.36239911059434926,0.7755445822492684
0.430710995502712,0.6979367492110328,0.22844407955263735,-0.03764296346072663
0.22229719150754995,0.5168034684523699,0.29242847397909055,0.6368140030547601
0.3709998979259844,0.24312169539870598,0.1941792338547845,0.4342986420663007
0.3203611465865572,0.14950057062729988,0.19382666631560153,0.31419806432978925
0.3842782006535622,0.6017383483734725,0.1927048488566596,0.39041527202104204
0.35465998751134453,0.4455974090495123,0.0927936500632341,0.27600106665224616
0.2994339056879018,0.4290400251230487,0.11623835060836368,0.49910328007637933
0.2448774316986914,0.3319498431307818,0.32546953075172164,0.4170240285677152
0.3438951696990651,0.404096950488014,0.22958901795124306,0.09149212801323026
0.3981010431217064,0.3240639036131463,0.19009324463278354,0.7324176157632076
0.41550367877523753,0.672901323324791,0.20140358140822348,0.0908290658120988
0.24862874955441233,0.29495396247995487,0.19114714605780606,0.60094611495985
0.38455882612611814,0.5880068794405579,0.3740189378994846,-0.13738204768187162
0.23899774788874184,0.38491316652797597,0.5043171038141443,0.7314201190548554
0.2556258878752628,0.7165879610239881,0.2949340405154032,0.050048746448028675
0.12442187242003257,0.16235802753409947,0.5235823920328082,0.5483634231234715
0.32380499241706096,0.7465067212718455,-0.13269413729887314,0.11009564703225877
0.20366281687240304,0.4410720079095697,0.39305803637523207,0.537148133167337
0.5258719603500609,0.60293027256672,0.17260708195257085,0.3991952891074762
0.13430369382136267,0.15424235900901886,-0.12939838571570825,0.2747635181128338
0.41515804272927215,0.6082391017352798,0.11751178840794715,0.03371144924696475
0.10153152560748176,0.08037051547920204,0.0033487026262083107,0.6778608555977894
0.5384636802041101,0.601526400165789,-0.07174952795308795,0.12419211102139334
0.4698184309485332,0.35027119141908736,0.31567612915156984,0.6832788871652962
0.1506024828270513,0.579246179959985,0.10708819542761261,0.4643635806570151
0.34969677170275926,0.4164065667694798,0.040321251252242826,0.37864423744718806
