age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.12336689870539169,0.022871005697186593,-0.1305239170413596,0.36421156660890686,cornet_z_sl,vggface,vggface,pIT,aIT
infant,FFA,0.14409150430441042,0.02514846270047162,-0.15399918558172324,0.3828652860345879,cornet_z_sl,vggface,vggface,pIT,aIT
infant,A1,-0.05923855594824455,0.025273630881086025,-0.38787008039960685,0.22895792319869354,cornet_z_sl,vggface,vggface,pIT,aIT
infant,EVC,0.04908203324418916,0.020601317947084023,-0.18497489561625496,0.24919751159814127,cornet_z_sl,vggface,vggface,pIT,aIT
infant,lLOC,0.04775328092925982,0.0219088890711241,-0.2180494393691474,0.2863218701887663,cornet_z_sl,vggface,vggface,pIT,aIT
infant,lFFA,0.09700086641901697,0.029121823707961826,-0.2535568615542181,0.3458151832211073,cornet_z_sl,vggface,vggface,pIT,aIT
infant,lA1,0.011546751982184326,0.02082891226212564,-0.22838827251134602,0.19803186115475724,cornet_z_sl,vggface,vggface,pIT,aIT
infant,lEVC,0.1006410524874215,0.019687614333420006,-0.1597566739701482,0.29799274827745736,cornet_z_sl,vggface,vggface,pIT,aIT
infant,rLOC,0.12401280784676025,0.027887627157223493,-0.21846957009906537,0.3968799066567753,cornet_z_sl,vggface,vggface,pIT,aIT
infant,rFFA,0.09500481651899598,0.023184496260494247,-0.18009726699924153,0.29533803560104904,cornet_z_sl,vggface,vggface,pIT,aIT
infant,rA1,-0.05786629841094847,0.021631670169842708,-0.29889595666425584,0.20503712113388095,cornet_z_sl,vggface,vggface,pIT,aIT
infant,rEVC,0.014338340262650833,0.019294622302098774,-0.22552088314787339,0.18633997267514976,cornet_z_sl,vggface,vggface,pIT,aIT
adult,LOC,0.11974531932503116,0.017662739611430306,-0.12823890673892904,0.2769854562742321,cornet_z_sl,vggface,vggface,pIT,aIT
adult,FFA,0.10141061698710768,0.023094929497233314,-0.13686906619277278,0.32035343849587855,cornet_z_sl,vggface,vggface,pIT,aIT
adult,A1,0.15708855818482548,0.017317278493917017,-0.0589194394889289,0.32297149311661794,cornet_z_sl,vggface,vggface,pIT,aIT
adult,EVC,-0.046401865369226275,0.014426502137360043,-0.18861869464117567,0.09881775675097701,cornet_z_sl,vggface,vggface,pIT,aIT
adult,lLOC,0.03765214512816342,0.015443730163686891,-0.10837220829198455,0.21388881769992749,cornet_z_sl,vggface,vggface,pIT,aIT
adult,lFFA,0.06038380204711264,0.022316485232817658,-0.11976935172202487,0.34781246844336,cornet_z_sl,vggface,vggface,pIT,aIT
adult,lA1,0.06425896098733523,0.020052260749285063,-0.1872936221950579,0.2886063327761865,cornet_z_sl,vggface,vggface,pIT,aIT
adult,lEVC,-0.12570605879235705,0.014062670960258586,-0.2665439954687836,0.030945013662163755,cornet_z_sl,vggface,vggface,pIT,aIT
adult,rLOC,0.1819964171261959,0.0180214024142855,-0.10043072070385227,0.33279130397742795,cornet_z_sl,vggface,vggface,pIT,aIT
adult,rFFA,0.07314809094291203,0.028471619243973602,-0.3452550618450319,0.3074426295646212,cornet_z_sl,vggface,vggface,pIT,aIT
adult,rA1,0.1899060136240923,0.02380188483240596,-0.103640175537842,0.37599815634692013,cornet_z_sl,vggface,vggface,pIT,aIT
adult,rEVC,0.0044521968314484486,0.01570835098948844,-0.17612221678236037,0.16761865964869824,cornet_z_sl,vggface,vggface,pIT,aIT
