age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.19121928604831148,0.0259159893590979,-0.11884901724564102,0.4585960732844901,0.3474998020218048,cornet_z_sl,imagenet_oneface,V2
infant,A1,0.018944242669408605,0.018558450255200153,-0.18905692444371497,0.19135812496167068,0.15108172806995487,cornet_z_sl,imagenet_oneface,V2
infant,EVC,0.3215947385927699,0.02421909551973756,-0.03821927602733169,0.5137974891494324,0.5819103859258942,cornet_z_sl,imagenet_oneface,V2
infant,lFFA,0.17706219853950475,0.02228030408095076,-0.0875482438800883,0.43055396661983464,0.24757086602677889,cornet_z_sl,imagenet_oneface,V2
infant,lA1,0.13353089493097361,0.022623196732135236,-0.11634691941944801,0.3511490506889778,0.20393007230879973,cornet_z_sl,imagenet_oneface,V2
infant,lEVC,0.3292824468551391,0.02180975445865315,0.04751621784768818,0.5037201601595015,0.5597529341004642,cornet_z_sl,imagenet_oneface,V2
infant,rFFA,0.16331993564240171,0.029008252052708357,-0.13740930158517764,0.4640068486835159,0.33746189592234965,cornet_z_sl,imagenet_oneface,V2
infant,rA1,-0.02913628724631821,0.017988800812969923,-0.26057492407992733,0.16773094149366066,0.03483094445709611,cornet_z_sl,imagenet_oneface,V2
infant,rEVC,0.3035930048796882,0.020628175101167906,0.03397748199790496,0.48313481731799096,0.5717085991418562,cornet_z_sl,imagenet_oneface,V2
adult,FFA,0.06991258601386535,0.022673872569561073,-0.2401639413612225,0.24322781373560481,0.7648109625504194,cornet_z_sl,imagenet_oneface,V2
adult,A1,-0.014738666019771135,0.017527038079123546,-0.20037945421079675,0.18942659465115386,0.6981748820957201,cornet_z_sl,imagenet_oneface,V2
adult,EVC,0.5290081808184839,0.009466785859087258,0.43292304661760506,0.6322924073906951,0.8959317862564882,cornet_z_sl,imagenet_oneface,V2
adult,lFFA,0.15653254489210927,0.01692590767004654,-0.021340016049105258,0.29322653588436587,0.7495346941290993,cornet_z_sl,imagenet_oneface,V2
adult,lA1,-0.01764576499861028,0.016832307212874573,-0.21073882996288626,0.17243994919692052,0.6673124471914406,cornet_z_sl,imagenet_oneface,V2
adult,lEVC,0.48345561218278527,0.010533432468123325,0.3252114471805537,0.5790804270493997,0.9037720916561462,cornet_z_sl,imagenet_oneface,V2
adult,rFFA,0.1392435964046321,0.020814956410360654,-0.14789444622199846,0.3016010155750749,0.7302893612286914,cornet_z_sl,imagenet_oneface,V2
adult,rA1,-0.023073513452870092,0.019074156930629145,-0.28411058751155766,0.18315405370187285,0.6643228842525501,cornet_z_sl,imagenet_oneface,V2
adult,rEVC,0.49619866915263017,0.012217091562692626,0.3635627642924345,0.622970713981121,0.8710007967426356,cornet_z_sl,imagenet_oneface,V2
