age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.021634277939196388,0.03108404496500162,-0.2789516608108595,0.33431297409521454,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
infant,FFA,0.31480144113938535,0.03172272416907314,-0.20253963215330917,0.5251063147360603,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
infant,A1,0.07161081941745699,0.024309971216662712,-0.17666466763531863,0.35973187973704596,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
infant,EVC,0.31985312940035693,0.020398370865972865,0.05748970203723048,0.4991419124027007,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
infant,lLOC,0.08705929026314368,0.029295498200562747,-0.23998983685993527,0.338177108172921,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
infant,lFFA,0.198990291118335,0.03059779308305033,-0.23943597016513815,0.42080296008526474,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
infant,lA1,0.1708801839170191,0.022952181885057255,-0.14319844029845427,0.3840015670162247,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
infant,lEVC,0.3240960501012814,0.021876240352127832,-0.029822678421654585,0.5111704386944447,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
infant,rLOC,-0.08435750667068705,0.024040622319414926,-0.30515179850863733,0.23100374191461887,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
infant,rFFA,0.33294144482150856,0.029236461720268458,-0.15662193014606607,0.5466905562336656,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
infant,rA1,-0.031385658368128566,0.024218103851491042,-0.24816543171897493,0.30300148694787676,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
infant,rEVC,0.30248961706861327,0.018684739931730972,0.06522411296744819,0.4530837095035078,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
adult,LOC,0.14271998647611375,0.020395740450920127,-0.18835640709778273,0.31923109555305773,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
adult,FFA,0.10771352912139223,0.010748253168645907,-0.015881348927650304,0.22394699973480398,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
adult,A1,-0.017251959984823286,0.02698096242356927,-0.4711847279689348,0.17409750991987608,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
adult,EVC,0.3039579180274981,0.007723647042472933,0.2149506729720989,0.38693289021944205,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
adult,lLOC,0.2918507751034656,0.016361411484528892,0.09403667239456312,0.4547172858015576,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
adult,lFFA,0.1755865868412684,0.012716301787563701,0.04538030337870497,0.3024872403924753,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
adult,lA1,0.01576802436969385,0.027048135065514355,-0.4024548881096539,0.2134485395264644,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
adult,lEVC,0.28806469850536826,0.007818117781045035,0.2205438192844232,0.3597371184533085,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
adult,rLOC,0.028031484835006094,0.021848889454995486,-0.23852070334772157,0.2503711122848512,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
adult,rFFA,0.09255406892990474,0.013501742645291784,-0.07398867893114522,0.24950772824945563,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
adult,rA1,-0.021307905468500445,0.0234705437777671,-0.42177429267328365,0.14083952687550516,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
adult,rEVC,0.2668220698962602,0.009335665702297729,0.16494988333873378,0.3705453211736751,cornet_z_sl,imagenet_noface,imagenet_noface,V1,decoder
