age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
infant,LOC,0.04000034431440075,0.024820839172915898,-0.20722975501699892,0.32045958341226827,cornet_z_sl,imagenet_oneface,aIT
infant,FFA,0.07140416530589441,0.02150482178638343,-0.1573594823198214,0.35440275338685495,cornet_z_sl,imagenet_oneface,aIT
infant,A1,0.005296821997571453,0.01865409906932872,-0.22350590356953445,0.2304004198908718,cornet_z_sl,imagenet_oneface,aIT
infant,EVC,0.08153702969629656,0.01595585591216539,-0.1077292190804013,0.22042133013483106,cornet_z_sl,imagenet_oneface,aIT
infant,lLOC,-0.01168019629203032,0.019248800424589527,-0.2620200367965591,0.21656947831557893,cornet_z_sl,imagenet_oneface,aIT
infant,lFFA,-0.039310789385185146,0.021131027719012506,-0.31760783213261423,0.17715329110473685,cornet_z_sl,imagenet_oneface,aIT
infant,lA1,0.04380837396439285,0.01754660083999554,-0.19073181962181734,0.22004728741129664,cornet_z_sl,imagenet_oneface,aIT
infant,lEVC,0.07951390094756537,0.018929959624867158,-0.14973748578007537,0.27104200369693704,cornet_z_sl,imagenet_oneface,aIT
infant,rLOC,0.02984517303274945,0.025199650780783622,-0.2217276910952459,0.3101724615641575,cornet_z_sl,imagenet_oneface,aIT
infant,rFFA,0.08677313318647656,0.019080644343483985,-0.15531809223362625,0.256821382256756,cornet_z_sl,imagenet_oneface,aIT
infant,rA1,-0.06605667382230776,0.018222349755061536,-0.27144177643966094,0.1317152210415648,cornet_z_sl,imagenet_oneface,aIT
infant,rEVC,0.09853431354374372,0.017837268362723004,-0.10012292683125631,0.31115439729581207,cornet_z_sl,imagenet_oneface,aIT
adult,LOC,0.3695337438547169,0.011998987806973135,0.2534449613361861,0.5284508888449301,cornet_z_sl,imagenet_oneface,aIT
adult,FFA,0.4622477353082466,0.013052893422499936,0.29312878933610914,0.5586801828879249,cornet_z_sl,imagenet_oneface,aIT
adult,A1,0.12488824531739309,0.016764579661877842,-0.06181603283716488,0.26452943477743035,cornet_z_sl,imagenet_oneface,aIT
adult,EVC,0.4377309714916271,0.010104766689391231,0.28683545248752923,0.5240814491596124,cornet_z_sl,imagenet_oneface,aIT
adult,lLOC,0.29653796823053946,0.015245891623799511,0.17347327339671398,0.44556186565014694,cornet_z_sl,imagenet_oneface,aIT
adult,lFFA,0.37704809445353166,0.018498096587782918,0.15080820186286614,0.5383038918725388,cornet_z_sl,imagenet_oneface,aIT
adult,lA1,0.11498410840285185,0.014753387221700423,-0.08100909491683211,0.24486799385769498,cornet_z_sl,imagenet_oneface,aIT
adult,lEVC,0.4664391987251446,0.009012525463803883,0.3477716755520419,0.5432175204472405,cornet_z_sl,imagenet_oneface,aIT
adult,rLOC,0.38546355415387085,0.013607495291336215,0.23036851025089441,0.5445478190694694,cornet_z_sl,imagenet_oneface,aIT
adult,rFFA,0.510558205061886,0.006680859160491189,0.43269167292845945,0.5731550895087653,cornet_z_sl,imagenet_oneface,aIT
adult,rA1,0.14835302948983717,0.019533047921341452,-0.12726970196883708,0.3048925567843873,cornet_z_sl,imagenet_oneface,aIT
adult,rEVC,0.3805806349072957,0.011884605198158565,0.22875439803160916,0.4915321594230323,cornet_z_sl,imagenet_oneface,aIT
