age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.7174638888515755,0.015107448447871838,0.5370351338708989,0.8303418309726626,0.7927532755625496,cornet_z_sl,vggface,decoder
infant,A1,0.6381562789106803,0.015400873080238738,0.5054659861018568,0.7373473919822643,0.6339692228281726,cornet_z_sl,vggface,decoder
infant,EVC,0.6771024910996349,0.0209900993551791,0.3442965260237198,0.8144491793284452,0.8126906160164996,cornet_z_sl,vggface,decoder
infant,lFFA,0.636071985390845,0.016247013403139148,0.4389586390427351,0.7438695702919117,0.6803143829661209,cornet_z_sl,vggface,decoder
infant,lA1,0.46610493636538125,0.030603986484435217,0.048295507496229156,0.6770979591732645,0.5051350638647174,cornet_z_sl,vggface,decoder
infant,lEVC,0.6700204103429638,0.019508148323421334,0.3677861167391596,0.802041500001476,0.7807250755807855,cornet_z_sl,vggface,decoder
infant,rFFA,0.6885061218784907,0.007710770389574596,0.6016339563016531,0.7756848684545491,0.809502567593724,cornet_z_sl,vggface,decoder
infant,rA1,0.4215899965135625,0.02127197297285384,0.17014123815892576,0.6017831709409691,0.6678608282149848,cornet_z_sl,vggface,decoder
infant,rEVC,0.6032684942671817,0.016258587673816723,0.34628415605907753,0.7181008922203513,0.8177717605613699,cornet_z_sl,vggface,decoder
adult,FFA,0.5868351020348644,0.02097518902263751,0.2939871274683855,0.7211404987721342,0.8355601530755986,cornet_z_sl,vggface,decoder
adult,A1,0.7752686141118542,0.006107055058481471,0.700479085639933,0.8271023832231214,0.8780745961451615,cornet_z_sl,vggface,decoder
adult,EVC,0.5667789996571995,0.01628909004795697,0.3395728104218179,0.7009344426429347,0.8116762384678243,cornet_z_sl,vggface,decoder
adult,lFFA,0.5516194092655363,0.012830137745089624,0.3745717776575217,0.6696191645696488,0.7843601598247235,cornet_z_sl,vggface,decoder
adult,lA1,0.7779011733602615,0.005833775654322141,0.6941087324976419,0.8278022204638914,0.8463779244398082,cornet_z_sl,vggface,decoder
adult,lEVC,0.4984240493037397,0.024010557862460844,0.15326868988330572,0.6916166268077277,0.7249395278003525,cornet_z_sl,vggface,decoder
adult,rFFA,0.6605793775936197,0.015888956005367466,0.5168582331820626,0.7569208767470469,0.8173925809476172,cornet_z_sl,vggface,decoder
adult,rA1,0.694151176480771,0.007234506415606505,0.6137715144897607,0.7504352411763259,0.8817956475696335,cornet_z_sl,vggface,decoder
adult,rEVC,0.3112902806155954,0.01809632420302578,0.07354011419272571,0.47036915127429757,0.7373247301677567,cornet_z_sl,vggface,decoder
