age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.2091416146969512,0.029543162183582532,-0.2089365188617801,0.46251242649480684,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
infant,FFA,0.06599535156205044,0.01877559934612963,-0.17746305425055928,0.24095975546703896,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
infant,A1,-0.06439675399843084,0.01891594527543315,-0.234065259029891,0.14184948953976806,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
infant,EVC,0.09556525155378809,0.016654619345153932,-0.12439841435334836,0.24284062798446046,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
infant,lLOC,0.09789443231487904,0.021144623798354974,-0.17040931382813723,0.3554065789183615,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
infant,lFFA,0.004659479516974103,0.014417420284111698,-0.16776276789619177,0.1535210875046877,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
infant,lA1,-0.024204928413129122,0.019865330410325763,-0.3119227603869958,0.17043061283761846,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
infant,lEVC,0.040439791538309865,0.020626103477926636,-0.2369518688252015,0.21191552074805256,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
infant,rLOC,0.18095960158133761,0.033018795563194474,-0.269237695506503,0.47405157225479955,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
infant,rFFA,0.06847715888021193,0.020990691139925938,-0.16098384647720254,0.2383014002779712,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
infant,rA1,-0.03049414669021568,0.022913076911007354,-0.24108088500233976,0.2308009658560324,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
infant,rEVC,0.13436031453726685,0.02210045303522655,-0.14528896322307136,0.31771250331936357,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
adult,LOC,0.3188369994557033,0.021342169973807973,0.0870092260861998,0.5276113452111673,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
adult,FFA,0.39049534962468485,0.018041195146241907,0.09244885754415869,0.5102844304137047,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
adult,A1,0.21344477471643586,0.021799000089950837,-0.09802140893674438,0.36409120366305703,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
adult,EVC,0.4340422994339325,0.010629497223820901,0.3059892260130893,0.5373382279295358,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
adult,lLOC,0.2575601438824621,0.01949807358548144,-0.0030700994383781287,0.4541166541239156,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
adult,lFFA,0.3244373583035802,0.018257916370269592,0.09070760975906486,0.4775679701125205,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
adult,lA1,0.18897102290319673,0.018551067225996948,-0.08337936442670782,0.37289726826354486,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
adult,lEVC,0.4254022495698273,0.010247170768569056,0.307139360284345,0.5399643427930513,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
adult,rLOC,0.3619104725989939,0.01115382967134326,0.2030443066433182,0.4716801727186664,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
adult,rFFA,0.3916378886863221,0.023542654002669916,0.09540248993726365,0.5146164024622538,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
adult,rA1,0.19518558270411726,0.023199818865054154,-0.19346484512872314,0.3464458120630207,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
adult,rEVC,0.39600673693063,0.012467503561495973,0.262797800065936,0.5192080216767361,cornet_z_sl,imagenet_noface,imagenet_noface,aIT,V4
