age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.21512786141453666,0.02267195090598401,-0.09408575209585457,0.42453587964608946,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
infant,FFA,0.3248196831464931,0.01932051452451132,0.08404929552874135,0.49122481677636926,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
infant,A1,0.10819990238834,0.024464768243300718,-0.21258216770459012,0.32904534638024285,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
infant,EVC,0.3650316980516189,0.01938900858889125,0.11812612857589905,0.5475405389363659,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
infant,lLOC,0.25248660033524384,0.022936246546285753,-0.007605254577836781,0.4897731148119949,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
infant,lFFA,0.2118921043955265,0.023097699150709448,-0.08013317065045081,0.4589378398104951,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
infant,lA1,0.23738932585527583,0.02638090785158949,-0.1585709793794452,0.4437680397388228,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
infant,lEVC,0.3271069128079615,0.027292865762528616,0.03672278319222644,0.5608627948861935,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
infant,rLOC,0.11417724032250154,0.027624271338993502,-0.22361950228420274,0.4162476980274596,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
infant,rFFA,0.3027826130318636,0.019511130805579736,0.05764402845304166,0.480572324040195,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
infant,rA1,0.019421708437890768,0.02157062444070795,-0.23157485927798854,0.2681248232461295,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
infant,rEVC,0.3326575840939436,0.016459643190114226,0.16524836001907156,0.519524617147923,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
adult,LOC,0.19082987041303093,0.015633150103300516,0.009029629552185357,0.32329775055683857,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
adult,FFA,-0.03176599879303593,0.013078926096303784,-0.20345823043374753,0.11489238530742327,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
adult,A1,-0.15018610740896784,0.026452194821067622,-0.44691191485045384,0.12054802722151772,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
adult,EVC,0.162615144679748,0.013830089547312878,-0.02706482848367083,0.2905210677915764,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
adult,lLOC,0.20684616583675683,0.015357896810980447,0.008023605599338861,0.3362263714713038,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
adult,lFFA,-0.07743150601451738,0.015299388301349408,-0.2799142916965469,0.09931713403220813,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
adult,lA1,-0.14109927326051283,0.025309661139383533,-0.42110205331543404,0.10225012609275576,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
adult,lEVC,0.14366350519074278,0.011563274830760487,-0.002449060597152031,0.28326955897050693,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
adult,rLOC,0.12061339384505045,0.017309683918146038,-0.12047019546477357,0.25180290248215415,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
adult,rFFA,-0.037913569269880903,0.01331851994509933,-0.2239454598230647,0.09014339129861329,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
adult,rA1,-0.16289592555877486,0.0281216179277346,-0.4599697413365048,0.12084807421942953,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
adult,rEVC,0.22342280621082497,0.015485217097297619,-0.00772435245751612,0.3382484052070796,cornet_z_sl,imagenet_noface,imagenet_noface,V2,V2
