age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.26499065132271243,0.015036028637012647,0.058158314863378496,0.37327299722942425,0.8368248110561559,cornet_z_sl,imagenet_vggface,aIT
infant,A1,0.18854843831110965,0.01891278070435456,-0.047071593557423214,0.34012866124978947,0.7315708251379653,cornet_z_sl,imagenet_vggface,aIT
infant,EVC,0.20541593962244473,0.013580458859437034,0.043523434599439186,0.34142717066793365,0.8241364958863197,cornet_z_sl,imagenet_vggface,aIT
infant,lFFA,0.16881733893501427,0.014678582834102201,-0.004055461673502746,0.32011561125193183,0.7410233713731433,cornet_z_sl,imagenet_vggface,aIT
infant,lA1,0.14373390899053592,0.02222266828293659,-0.1335563997921937,0.3149805809395704,0.5821577298726995,cornet_z_sl,imagenet_vggface,aIT
infant,lEVC,0.17743484771797527,0.015158506780342399,-0.006563600473799161,0.29397322851120095,0.7899002024374957,cornet_z_sl,imagenet_vggface,aIT
infant,rFFA,0.29392355823077765,0.016490432002572344,0.15855090679018743,0.4273558213730215,0.809502567593724,cornet_z_sl,imagenet_vggface,aIT
infant,rA1,0.15202245444612658,0.024015954214695507,-0.15619233072268746,0.35204516877238945,0.6678608282149848,cornet_z_sl,imagenet_vggface,aIT
infant,rEVC,0.24329518704277792,0.012502966705516176,0.11165367798252786,0.3738134095019929,0.8177717605613699,cornet_z_sl,imagenet_vggface,aIT
adult,FFA,0.3632385580680487,0.015147824088233595,0.1512978025707335,0.5073547797075305,0.8505665201191305,cornet_z_sl,imagenet_vggface,aIT
adult,A1,0.35932794596647905,0.008098176343824722,0.2516644633970424,0.4390272813788655,0.9042649288336156,cornet_z_sl,imagenet_vggface,aIT
adult,EVC,0.28720085068186274,0.01435682717679135,0.14360771554242413,0.47209698502199005,0.8320774541453766,cornet_z_sl,imagenet_vggface,aIT
adult,lFFA,0.4690341237033093,0.01518977998655324,0.26594813973652054,0.6357617974126203,0.7914857034467324,cornet_z_sl,imagenet_vggface,aIT
adult,lA1,0.37041112890239913,0.009235418612344027,0.2504863166334597,0.47106062663691173,0.8826677955589378,cornet_z_sl,imagenet_vggface,aIT
adult,lEVC,0.2634651579696568,0.015811127320536755,0.05159300508257675,0.40064400409469797,0.8335539341329862,cornet_z_sl,imagenet_vggface,aIT
adult,rFFA,0.2794371884027773,0.013644151969923328,0.12297480548294673,0.4139290905327656,0.8173925809476172,cornet_z_sl,imagenet_vggface,aIT
adult,rA1,0.29369250693202165,0.009547482203324612,0.16063388334968692,0.3773805567024523,0.8817956475696335,cornet_z_sl,imagenet_vggface,aIT
adult,rEVC,0.23890891740961068,0.020601265070325323,0.007324884416851397,0.4774681238429354,0.7373247301677567,cornet_z_sl,imagenet_vggface,aIT
