age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.28067668531008305,0.025268526630494833,-0.03761983908622811,0.5132525899247151,0.3474998020218048,cornet_z_sl,vggface_oneobject,pIT
infant,A1,-0.03171924779800637,0.021395012650066027,-0.32331684542588285,0.17686398025430267,0.15108172806995487,cornet_z_sl,vggface_oneobject,pIT
infant,EVC,0.2486842423555607,0.024436880019065462,-0.05898069877469293,0.48092119644966824,0.5819103859258942,cornet_z_sl,vggface_oneobject,pIT
infant,lFFA,0.19474707677684924,0.025948590126250483,-0.12101604648953372,0.445447710030532,0.24757086602677889,cornet_z_sl,vggface_oneobject,pIT
infant,lA1,0.114120275084246,0.026129403670265342,-0.1530070858114088,0.4281159180654633,0.20393007230879973,cornet_z_sl,vggface_oneobject,pIT
infant,lEVC,0.23136615466682658,0.02438607673565579,-0.12386406385432341,0.47216363593340877,0.5597529341004642,cornet_z_sl,vggface_oneobject,pIT
infant,rFFA,0.20065037411201955,0.024044170033101286,-0.06582432815410161,0.4312525767467289,0.33746189592234965,cornet_z_sl,vggface_oneobject,pIT
infant,rA1,0.025146432987282655,0.01672719018797887,-0.20302498481248052,0.18393576327177227,0.03483094445709611,cornet_z_sl,vggface_oneobject,pIT
infant,rEVC,0.2603554151177617,0.022720669234755117,-0.031549907196943394,0.4757564014934496,0.5717085991418562,cornet_z_sl,vggface_oneobject,pIT
adult,FFA,0.2118997135644976,0.028305014149286933,-0.3305332109890567,0.4256614280223292,0.7648109625504194,cornet_z_sl,vggface_oneobject,pIT
adult,A1,0.3218213490436893,0.014258747639758129,0.1890084857917369,0.45576095461439475,0.6981748820957201,cornet_z_sl,vggface_oneobject,pIT
adult,EVC,0.5440063830406597,0.00820334859758504,0.43957040604592507,0.6300173607932374,0.8959317862564882,cornet_z_sl,vggface_oneobject,pIT
adult,lFFA,0.07417085873917335,0.02160475846830651,-0.25744649739697434,0.2363467654402715,0.7495346941290993,cornet_z_sl,vggface_oneobject,pIT
adult,lA1,0.324806955228735,0.015463046519970576,0.185320730338734,0.47210545490212735,0.6673124471914406,cornet_z_sl,vggface_oneobject,pIT
adult,lEVC,0.5824844155971549,0.006334137194881561,0.5109878087924726,0.6497643500877854,0.9037720916561462,cornet_z_sl,vggface_oneobject,pIT
adult,rFFA,0.29763138083601925,0.025403458322896665,-0.1548060229744524,0.49270286525426177,0.7302893612286914,cornet_z_sl,vggface_oneobject,pIT
adult,rA1,0.2827864148373631,0.016383791445944155,0.11141665891045113,0.4243484769190303,0.6643228842525501,cornet_z_sl,vggface_oneobject,pIT
adult,rEVC,0.46273279645477516,0.00671816188505067,0.39088913320321134,0.5458882990112279,0.8710007967426356,cornet_z_sl,vggface_oneobject,pIT
