age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
infant,LOC,-0.11085599729377801,0.025801022753213318,-0.39378686963964493,0.14226560115374076,cornet_z_sl,random,V1
infant,FFA,-0.047358566974720705,0.0297434370168735,-0.42632108412896347,0.24372002158025763,cornet_z_sl,random,V1
infant,A1,-0.07215157890430941,0.019083856975907008,-0.28082002397951056,0.1150212697141888,cornet_z_sl,random,V1
infant,EVC,0.08114684017856426,0.02258782337716465,-0.2201578137568087,0.3081405562172038,cornet_z_sl,random,V1
infant,lLOC,-0.045352500356256605,0.027508316541432515,-0.3360895717185628,0.24194449370898902,cornet_z_sl,random,V1
infant,lFFA,-0.07777125161205914,0.022936286842177953,-0.3157493089361446,0.14330449309046905,cornet_z_sl,random,V1
infant,lA1,-0.058649985317525494,0.021763178104565076,-0.2967904433285817,0.18627551972282144,cornet_z_sl,random,V1
infant,lEVC,0.027895147747321207,0.02092510611093111,-0.26799994515391834,0.21627960784457131,cornet_z_sl,random,V1
infant,rLOC,-0.09138462880308054,0.024566593696802926,-0.3850671473083345,0.1495728042641274,cornet_z_sl,random,V1
infant,rFFA,-0.07203259600043566,0.025794182373269085,-0.4152735283796379,0.2021350028817954,cornet_z_sl,random,V1
infant,rA1,-0.05069411972937205,0.019888590521953582,-0.25888452862608285,0.1695092720879844,cornet_z_sl,random,V1
infant,rEVC,0.09382104061059557,0.021311332188907562,-0.15790431862627352,0.34477593669027334,cornet_z_sl,random,V1
adult,LOC,0.36059025571237463,0.024049234265451157,0.055966004886648,0.5799601041791188,cornet_z_sl,random,V1
adult,FFA,0.39959052121847355,0.014168435722317182,0.2726807774881354,0.5335617948617011,cornet_z_sl,random,V1
adult,A1,-0.01772387181196045,0.012682173565436992,-0.20105098732699875,0.08623152595581506,cornet_z_sl,random,V1
adult,EVC,0.43116914082487645,0.012818233588973561,0.2215480994034093,0.5411273002248588,cornet_z_sl,random,V1
adult,lLOC,0.3514307016548365,0.024604401808449923,0.04604949862655669,0.5883627906645857,cornet_z_sl,random,V1
adult,lFFA,0.3948622893828969,0.017643199009248028,0.1209156803076154,0.5577347202601334,cornet_z_sl,random,V1
adult,lA1,-0.04514261154914585,0.015795069768031033,-0.23129121457080548,0.08131014495868562,cornet_z_sl,random,V1
adult,lEVC,0.38178702360105066,0.012509215597599915,0.22948617955757974,0.4965298809609533,cornet_z_sl,random,V1
adult,rLOC,0.20603531846900758,0.023327577493522916,-0.062253034455368866,0.47472699862674883,cornet_z_sl,random,V1
adult,rFFA,0.3722035428870395,0.011992229685883017,0.2425928185392149,0.4769466596207763,cornet_z_sl,random,V1
adult,rA1,-0.009421474743584932,0.013774658008436363,-0.21199537356211065,0.12705823898678087,cornet_z_sl,random,V1
adult,rEVC,0.38222587617513504,0.013998255422498527,0.19526614086561953,0.5250071742152099,cornet_z_sl,random,V1
