age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.07240209549247836,0.014085331465197092,-0.13738700863942593,0.2849137968405672,0.32633792139641765,cornet_z_sl,imagenet_oneface,aIT
infant,A1,-0.01589819562305932,0.01229977767617045,-0.22243814119769054,0.21373774080569286,0.11172554718388567,cornet_z_sl,imagenet_oneface,aIT
infant,EVC,0.07279427175953526,0.010912641044950775,-0.11159679269679132,0.2200392288871713,0.5764927278638691,cornet_z_sl,imagenet_oneface,aIT
infant,lFFA,-0.06002493748331081,0.013221096050418024,-0.27759316348384944,0.15053210741401662,0.22828665140252824,cornet_z_sl,imagenet_oneface,aIT
infant,lA1,0.03414929928544798,0.012262342139148874,-0.19946673297284415,0.19772499388964213,0.160972660287435,cornet_z_sl,imagenet_oneface,aIT
infant,lEVC,0.08951866839440965,0.013577344353832954,-0.16143912067031907,0.27067533832699114,0.5552648920195317,cornet_z_sl,imagenet_oneface,aIT
infant,rFFA,0.07456297964214043,0.014192236054385068,-0.18825052813414345,0.24814025636068496,0.3239995460233539,cornet_z_sl,imagenet_oneface,aIT
infant,rA1,-0.046260046188362075,0.01350802815425117,-0.25446587302032037,0.15814063725750646,0.004413213244514862,cornet_z_sl,imagenet_oneface,aIT
infant,rEVC,0.08344057281202887,0.01223382475061771,-0.13256252027141358,0.2598105740622034,0.5642190427783971,cornet_z_sl,imagenet_oneface,aIT
adult,FFA,0.4773237711265868,0.007704655704928677,0.3688659102478887,0.5712236477237325,0.7680515015985471,cornet_z_sl,imagenet_oneface,aIT
adult,A1,0.12276654332924324,0.011566216256934336,-0.06107655624970156,0.2652332923426498,0.7177304946189179,cornet_z_sl,imagenet_oneface,aIT
adult,EVC,0.4412101143527087,0.006719691188617273,0.3081869805301771,0.5314356939649679,0.8922874248241546,cornet_z_sl,imagenet_oneface,aIT
adult,lFFA,0.3947291046760338,0.011289729297306043,0.2099823728719353,0.5405669017537843,0.7378744101147009,cornet_z_sl,imagenet_oneface,aIT
adult,lA1,0.09995787238002565,0.010940388408305357,-0.0849469421093747,0.27812883471965255,0.6915866621769644,cornet_z_sl,imagenet_oneface,aIT
adult,lEVC,0.4675906054854494,0.006147825321203032,0.3493853699483055,0.5448567749482202,0.8985612453353349,cornet_z_sl,imagenet_oneface,aIT
adult,rFFA,0.5094953735803783,0.0047851004455043405,0.44014616951370655,0.5724153257852931,0.7554493909740522,cornet_z_sl,imagenet_oneface,aIT
adult,rA1,0.1547356409879654,0.013350035062744448,-0.1085992070678297,0.28839782067551617,0.6835483088283284,cornet_z_sl,imagenet_oneface,aIT
adult,rEVC,0.37906823999399597,0.007549872514685058,0.2435032831372757,0.4918577351248571,0.8659106322923864,cornet_z_sl,imagenet_oneface,aIT
