age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.1037169679320954,0.0228838872060741,-0.1884783918697871,0.35465767971876727,cornet_z_sl,vggface,vggface,pIT,V1
infant,FFA,0.05447068491796281,0.031682280302331764,-0.4234059938861755,0.3094643528989905,cornet_z_sl,vggface,vggface,pIT,V1
infant,A1,-0.016754779061305302,0.020218529034652728,-0.2812563852419184,0.24422026136610656,cornet_z_sl,vggface,vggface,pIT,V1
infant,EVC,0.13586704986768325,0.016915259830202548,-0.06854841454921232,0.2886265190774503,cornet_z_sl,vggface,vggface,pIT,V1
infant,lLOC,0.13869880802534873,0.02868796012834044,-0.21375489132493497,0.432322668462414,cornet_z_sl,vggface,vggface,pIT,V1
infant,lFFA,0.10182963381593922,0.02927711781721209,-0.26615126299520936,0.3433878224935907,cornet_z_sl,vggface,vggface,pIT,V1
infant,lA1,0.10580633177411315,0.020258406779430728,-0.14027821310523142,0.32944782337624073,cornet_z_sl,vggface,vggface,pIT,V1
infant,lEVC,0.13569579526413314,0.01698706121682609,-0.08724704221169265,0.2856958945476232,cornet_z_sl,vggface,vggface,pIT,V1
infant,rLOC,-0.013841689692477064,0.017567403966551504,-0.2276439830622452,0.17692674424924976,cornet_z_sl,vggface,vggface,pIT,V1
infant,rFFA,0.0240445222401575,0.0292566503803665,-0.33204197698565274,0.2732728175284388,cornet_z_sl,vggface,vggface,pIT,V1
infant,rA1,-0.0922807062588854,0.020579264008215227,-0.2811795758091928,0.14228044852231608,cornet_z_sl,vggface,vggface,pIT,V1
infant,rEVC,0.13824282490431272,0.015657201146254747,-0.03322605250401518,0.2923457542101478,cornet_z_sl,vggface,vggface,pIT,V1
adult,LOC,-0.2554680781017107,0.016163979757384258,-0.4886176173632012,-0.10591947344042554,cornet_z_sl,vggface,vggface,pIT,V1
adult,FFA,-0.1923381892429569,0.021626258812811168,-0.4103641138356477,0.023168990084970108,cornet_z_sl,vggface,vggface,pIT,V1
adult,A1,-0.008030406054680304,0.015640907452083526,-0.19857312427781734,0.16722534562673572,cornet_z_sl,vggface,vggface,pIT,V1
adult,EVC,0.11263868524742042,0.012167120228190156,-0.032503072603005764,0.2410433481247245,cornet_z_sl,vggface,vggface,pIT,V1
adult,lLOC,-0.15128266001432555,0.01685165605797675,-0.33484252565767564,0.03802897003485915,cornet_z_sl,vggface,vggface,pIT,V1
adult,lFFA,-0.1665965774704073,0.025536008716262912,-0.44139593797594096,0.09018813248084517,cornet_z_sl,vggface,vggface,pIT,V1
adult,lA1,-0.032539171508078654,0.015771012729371425,-0.23075033548801627,0.12595879405166494,cornet_z_sl,vggface,vggface,pIT,V1
adult,lEVC,0.12275780694358554,0.010815498680890252,0.004667117120729975,0.232303368435526,cornet_z_sl,vggface,vggface,pIT,V1
adult,rLOC,-0.2310486551589641,0.01740590842619533,-0.4587595046949504,-0.06448569577356637,cornet_z_sl,vggface,vggface,pIT,V1
adult,rFFA,-0.20167497129972387,0.0191677066915372,-0.37774178198394526,0.0021626511215750476,cornet_z_sl,vggface,vggface,pIT,V1
adult,rA1,0.03600490864397988,0.015705922140234335,-0.1363569664824857,0.2131007489087376,cornet_z_sl,vggface,vggface,pIT,V1
adult,rEVC,0.15446165823607313,0.014096348070453466,-0.008399882782273905,0.28061651218332007,cornet_z_sl,vggface,vggface,pIT,V1
