age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.1339955379508801,0.019039117523360988,-0.13558942808228522,0.3149418127268423,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
infant,FFA,0.169061796346483,0.021574376702432577,-0.12176348064250053,0.3624992089862109,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
infant,A1,-0.03827559608132347,0.023471498312002178,-0.30875150842170895,0.2546530385427535,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
infant,EVC,0.27997767408792634,0.016147040028925346,0.07801087828197317,0.445866367431816,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
infant,lLOC,0.10282372059573872,0.024458766409704968,-0.22896738889796203,0.33267120337073824,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
infant,lFFA,0.1395436159285836,0.02082144016677838,-0.09611551573396934,0.3387576984744038,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
infant,lA1,0.09324142647033916,0.022962611726742525,-0.15937363187351758,0.3352139932279833,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
infant,lEVC,0.2561237013497733,0.019732834144189606,0.033110198185839365,0.465124876292226,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
infant,rLOC,0.1215800490287929,0.020619547394431923,-0.13915279912010084,0.32360708118604825,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
infant,rFFA,0.13891945102381867,0.022471598451332606,-0.11949457813086697,0.3764685462254597,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
infant,rA1,-0.051211692824195756,0.02066590364356651,-0.23702066453853576,0.20156859767995822,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
infant,rEVC,0.25217832394589484,0.015349809581760953,0.06334003404196638,0.40062513923967913,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
adult,LOC,0.34012834206817033,0.005834279239350539,0.2783795205208785,0.39986544768952453,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
adult,FFA,0.26076655072590166,0.01963910481617102,-0.01640545336554153,0.43524247256994686,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
adult,A1,0.11251547469335332,0.018766766572545928,-0.10377341104226138,0.29844845755055277,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
adult,EVC,0.32708380153367655,0.011878057131665525,0.1941208707851924,0.45210280709645045,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
adult,lLOC,0.27843294670862045,0.014049633061910632,0.08339958589005507,0.3641482039535923,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
adult,lFFA,0.22415268666120863,0.01722932671637532,-0.028011544394886453,0.38371987115491757,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
adult,lA1,0.1439465152030852,0.018621576795305718,-0.07643898731025625,0.3292325315121484,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
adult,lEVC,0.41097476369741803,0.011854712163514981,0.2978091809440934,0.5443213391322274,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
adult,rLOC,0.3335247169954059,0.013217193177459856,0.2547097890590781,0.40747998338707736,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
adult,rFFA,0.22262985212693218,0.02372029352140001,-0.14300599591236132,0.3964837895418811,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
adult,rA1,0.06594130207367609,0.017433448628642857,-0.1351406866030834,0.23991248611163588,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
adult,rEVC,0.23027100175073115,0.01376973400512824,0.06331755508049347,0.3832885534205064,cornet_z_sl,imagenet_noface,vggface,aIT,pIT
