age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.15132572228604166,0.026230236847209126,-0.14274871704836609,0.4072793725628096,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
infant,FFA,0.044680548741999025,0.019734143515279676,-0.19837067606136508,0.23758839720322675,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
infant,A1,-0.038786477894865966,0.01728503737454658,-0.20264507475309132,0.19690455873050963,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
infant,EVC,0.10983556001614424,0.018791982560037564,-0.0883888385569191,0.32311225735304633,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
infant,lLOC,0.11691267184735865,0.02543106293686339,-0.15630918386006937,0.40083066030306336,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
infant,lFFA,0.06752557499868904,0.023615040594469776,-0.21980569074392697,0.3214007256400752,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
infant,lA1,0.01645694190592585,0.01889339136725772,-0.1781175441608375,0.20240658108599568,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
infant,lEVC,0.12796550150741143,0.01904480975135192,-0.09197102619401232,0.3524181669484643,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
infant,rLOC,-0.006853652660530356,0.022568920712207518,-0.26228654452721795,0.24435151279262488,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
infant,rFFA,-0.015459780209007552,0.02084454443936305,-0.20509104994155644,0.17400487846935578,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
infant,rA1,-0.07628726596459738,0.021357607207568977,-0.2925886187093498,0.19956628421714676,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
infant,rEVC,0.10269899044543714,0.016819434804864843,-0.05796077314102651,0.28806450592883037,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
adult,LOC,0.3887404642719027,0.016296230094034993,0.145945435472204,0.5215868525621429,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
adult,FFA,0.32323675711512806,0.019178427500468765,0.03517098000009537,0.5018761122604445,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
adult,A1,0.08124902665728839,0.020468078787573757,-0.20817757075920706,0.22272094276685353,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
adult,EVC,0.3683328322103595,0.013427955351358241,0.22019503892346948,0.4863552141501294,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
adult,lLOC,0.30698584661351086,0.020779504754204644,0.04234350786398007,0.4859024634625117,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
adult,lFFA,0.20973754894945956,0.02043429231062777,-0.02498314557966118,0.46248436650007196,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
adult,lA1,0.1118989796843581,0.02050612915262484,-0.20944181407272466,0.2577764996397977,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
adult,lEVC,0.36994840556087377,0.01500784892604291,0.1422958636325559,0.48645157684472823,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
adult,rLOC,0.331524680524695,0.018671597505642235,0.10947448680799433,0.5012461844809217,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
adult,rFFA,0.338834463469175,0.018946974595072094,0.026891449100656016,0.4985826951427112,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
adult,rA1,0.01785072495104896,0.023356681878012705,-0.30297388673911446,0.21600446826134811,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
adult,rEVC,0.3555053994562693,0.010834323505245508,0.2244326063583075,0.4454327036899927,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,V4
