age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.09036710117617183,0.023972891525968886,-0.1565265872116826,0.3387252042202614,cornet_z_sl,vggface,vggface,aIT,pIT
infant,FFA,0.08613369159620408,0.026201112015306616,-0.2534427855607309,0.3214014804691622,cornet_z_sl,vggface,vggface,aIT,pIT
infant,A1,-0.04572156335966392,0.02473001011976589,-0.3909615272217952,0.20547537330555704,cornet_z_sl,vggface,vggface,aIT,pIT
infant,EVC,0.008214022082900629,0.018423311424525118,-0.1665808258788392,0.23986627921630127,cornet_z_sl,vggface,vggface,aIT,pIT
infant,lLOC,0.03873622168826797,0.018355116611676468,-0.15434260064504707,0.25612317298215753,cornet_z_sl,vggface,vggface,aIT,pIT
infant,lFFA,-0.026938217345658794,0.020803513182690685,-0.25928053749001256,0.18758475414995499,cornet_z_sl,vggface,vggface,aIT,pIT
infant,lA1,-0.029243683202216438,0.022856626130083216,-0.2968578726530977,0.22594245001679436,cornet_z_sl,vggface,vggface,aIT,pIT
infant,lEVC,0.029066854701041724,0.023197136072226506,-0.22585440059636386,0.2849230210423678,cornet_z_sl,vggface,vggface,aIT,pIT
infant,rLOC,0.07729096158259108,0.028399555441150942,-0.22095068156037173,0.3329903657849363,cornet_z_sl,vggface,vggface,aIT,pIT
infant,rFFA,0.07488298064242363,0.023953941609400908,-0.20063512039508732,0.29806146827210867,cornet_z_sl,vggface,vggface,aIT,pIT
infant,rA1,-0.04898269732793478,0.02404474643484293,-0.3014394605227777,0.234677454797341,cornet_z_sl,vggface,vggface,aIT,pIT
infant,rEVC,-0.003054161698817487,0.01618441152278506,-0.17669063989956074,0.1987281999551695,cornet_z_sl,vggface,vggface,aIT,pIT
adult,LOC,0.11203711986794512,0.018287525351300286,-0.1282389067389289,0.2798200187970176,cornet_z_sl,vggface,vggface,aIT,pIT
adult,FFA,0.10108404687840551,0.019889204020270022,-0.10564989292514129,0.3060356084415589,cornet_z_sl,vggface,vggface,aIT,pIT
adult,A1,0.11097165663229099,0.02669869612585712,-0.35682467624553765,0.3248255100829597,cornet_z_sl,vggface,vggface,aIT,pIT
adult,EVC,-0.11851323505588152,0.013584320516178638,-0.2911464106298201,-0.0016696893221565617,cornet_z_sl,vggface,vggface,aIT,pIT
adult,lLOC,0.029058712205901203,0.016649531775816705,-0.1912272705770086,0.2050589455590379,cornet_z_sl,vggface,vggface,aIT,pIT
adult,lFFA,0.033555268402823614,0.015595291722701451,-0.13007195039726854,0.222985463858386,cornet_z_sl,vggface,vggface,aIT,pIT
adult,lA1,0.06891615433729154,0.02300004457084124,-0.1872936221950569,0.2970703561098359,cornet_z_sl,vggface,vggface,aIT,pIT
adult,lEVC,-0.18253822890087854,0.011152692206723401,-0.2828339456794679,-0.05423070495165892,cornet_z_sl,vggface,vggface,aIT,pIT
adult,rLOC,0.15427743712951927,0.019399096412097964,-0.13282805548531676,0.33098584032111733,cornet_z_sl,vggface,vggface,aIT,pIT
adult,rFFA,0.13805695452553354,0.01820115870013742,-0.039522703192471864,0.316390291565287,cornet_z_sl,vggface,vggface,aIT,pIT
adult,rA1,0.15135537235754185,0.029037911767677945,-0.3573316415332631,0.38064671347195095,cornet_z_sl,vggface,vggface,aIT,pIT
adult,rEVC,-0.00014746605306037135,0.013778770910778589,-0.18188074908886542,0.15346024553329912,cornet_z_sl,vggface,vggface,aIT,pIT
