age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.004701762472386193,0.02605788768337033,-0.2839855502164279,0.27518243887949895,cornet_z_sl,vggface,vggface,V1,decoder
infant,FFA,0.10550831793863936,0.025784335337588307,-0.21750311453038243,0.30380542342857453,cornet_z_sl,vggface,vggface,V1,decoder
infant,A1,-0.06970254921863818,0.02836441993973288,-0.3653595003741426,0.2879616498925331,cornet_z_sl,vggface,vggface,V1,decoder
infant,EVC,0.13975173952257233,0.022602580082689755,-0.09146763659289292,0.371432379840428,cornet_z_sl,vggface,vggface,V1,decoder
infant,lLOC,0.1944538092989353,0.022889962129755106,-0.12283181812532475,0.3882370020021997,cornet_z_sl,vggface,vggface,V1,decoder
infant,lFFA,0.09060055862884407,0.025712528706454085,-0.2360167435059491,0.29749814079917825,cornet_z_sl,vggface,vggface,V1,decoder
infant,lA1,0.10142705919233702,0.030475739763385662,-0.27394528339134094,0.3370579250499563,cornet_z_sl,vggface,vggface,V1,decoder
infant,lEVC,0.1885760088287935,0.0219096947927412,-0.07933728288286762,0.384264797970906,cornet_z_sl,vggface,vggface,V1,decoder
infant,rLOC,-0.1554824492916665,0.022697168223106814,-0.4345565889534789,0.11705159463211208,cornet_z_sl,vggface,vggface,V1,decoder
infant,rFFA,-0.003755262585153572,0.024783684162861357,-0.2587233403250498,0.2309632466511559,cornet_z_sl,vggface,vggface,V1,decoder
infant,rA1,-0.07072303851348627,0.02267727961852115,-0.31568010578579364,0.22354422066351895,cornet_z_sl,vggface,vggface,V1,decoder
infant,rEVC,0.10835365173161579,0.021032281794297142,-0.12999772600625276,0.3281494109440711,cornet_z_sl,vggface,vggface,V1,decoder
adult,LOC,0.08446469530837682,0.015777010328810858,-0.06512008553607859,0.239584569892071,cornet_z_sl,vggface,vggface,V1,decoder
adult,FFA,-0.05129275805877279,0.01849070447789303,-0.26169522401029865,0.13596521171260684,cornet_z_sl,vggface,vggface,V1,decoder
adult,A1,-0.09179002848569898,0.02332367639578413,-0.4900724268570217,0.1347391916136641,cornet_z_sl,vggface,vggface,V1,decoder
adult,EVC,0.23784559955873313,0.01703762188044081,0.02996449625509216,0.3877743501252873,cornet_z_sl,vggface,vggface,V1,decoder
adult,lLOC,0.012385070576552104,0.01704038420396194,-0.15409098783331707,0.20842615735754488,cornet_z_sl,vggface,vggface,V1,decoder
adult,lFFA,-0.03278902133561198,0.023366381064017172,-0.3425059076542399,0.20605026384290126,cornet_z_sl,vggface,vggface,V1,decoder
adult,lA1,-0.11791931224021425,0.022791810027232493,-0.4840420307390483,0.089754913021851,cornet_z_sl,vggface,vggface,V1,decoder
adult,lEVC,0.29825651629800715,0.009788091242460726,0.21539447380022922,0.3877094733902145,cornet_z_sl,vggface,vggface,V1,decoder
adult,rLOC,0.13885290361246042,0.01793510773421373,-0.05881113984288727,0.3240701763155422,cornet_z_sl,vggface,vggface,V1,decoder
adult,rFFA,-0.04464373064018565,0.018223411646604112,-0.2572815188558595,0.15928920287934975,cornet_z_sl,vggface,vggface,V1,decoder
adult,rA1,-0.06088248876576424,0.02355110338656678,-0.3717765572840933,0.17714917991571028,cornet_z_sl,vggface,vggface,V1,decoder
adult,rEVC,0.17851926892459344,0.014743318733705938,0.050524282206015854,0.38294305498414627,cornet_z_sl,vggface,vggface,V1,decoder
