age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.11219630348072167,0.02282595094068853,-0.15217868349960273,0.3347613135373324,0.3474998020218048,cornet_z_sl,imagenet_noface,pIT
infant,A1,-0.04348626753056181,0.016833837070080005,-0.21143979745672248,0.14362967839041896,0.15108172806995487,cornet_z_sl,imagenet_noface,pIT
infant,EVC,0.06367017198986519,0.015790932141004778,-0.14439822614112507,0.23247955665269324,0.5819103859258942,cornet_z_sl,imagenet_noface,pIT
infant,lFFA,0.03766990963720966,0.020680003285004227,-0.2076679309761715,0.23570218547627805,0.24757086602677889,cornet_z_sl,imagenet_noface,pIT
infant,lA1,0.04213971484216101,0.022411573756211788,-0.20168975054746197,0.2990690952352754,0.20393007230879973,cornet_z_sl,imagenet_noface,pIT
infant,lEVC,0.05977293784771511,0.01804563177491428,-0.16402880887508217,0.23200824364476597,0.559752934155779,cornet_z_sl,imagenet_noface,pIT
infant,rFFA,0.05221028400256996,0.022901367659970275,-0.24431326130677605,0.29883492904641334,0.33746189592234965,cornet_z_sl,imagenet_noface,pIT
infant,rA1,-0.09149019098002525,0.02059852699058467,-0.3046006963296651,0.138691871309888,0.03483094445709611,cornet_z_sl,imagenet_noface,pIT
infant,rEVC,0.075324097668405,0.01758301320945876,-0.16089111824947075,0.24415078171748736,0.5717085991418562,cornet_z_sl,imagenet_noface,pIT
adult,FFA,0.34443064983818034,0.017720237381165654,0.13934702228871307,0.5185411323440319,0.7648109625504194,cornet_z_sl,imagenet_noface,pIT
adult,A1,0.2849012508982444,0.019007145213346927,0.057930238407929414,0.42638795264409984,0.6981748820957201,cornet_z_sl,imagenet_noface,pIT
adult,EVC,0.39178772265253337,0.008919432707286354,0.2661236330840291,0.4988668573285371,0.8959317862564882,cornet_z_sl,imagenet_noface,pIT
adult,lFFA,0.12957169115495074,0.016692255980194182,-0.050083683438819734,0.2903820193957983,0.7495346941290993,cornet_z_sl,imagenet_noface,pIT
adult,lA1,0.2421944683999827,0.01837995507683563,0.04555478272146194,0.40319556610219975,0.6673124471914406,cornet_z_sl,imagenet_noface,pIT
adult,lEVC,0.3535920202497491,0.010313841383508129,0.21716830404065737,0.4437068869432387,0.9037720916711163,cornet_z_sl,imagenet_noface,pIT
adult,rFFA,0.36855602807115145,0.01851998985953307,0.1543224123878667,0.508564884589715,0.7302893612286914,cornet_z_sl,imagenet_noface,pIT
adult,rA1,0.20195951108156213,0.02176917683183891,-0.060803356569339315,0.3941497125183284,0.6643228842525501,cornet_z_sl,imagenet_noface,pIT
adult,rEVC,0.4134614254759905,0.011370752921413601,0.2826017961125603,0.5352709889725121,0.8710007967426356,cornet_z_sl,imagenet_noface,pIT
