age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.16527629106062963,0.018824764586052683,-0.08799136888134941,0.34221332010087324,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
infant,FFA,0.11815983677223295,0.02016357730833354,-0.07127970307147227,0.3563673261427004,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
infant,A1,-0.04606031537721813,0.018353388213157937,-0.22964732669167634,0.1664090676327095,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
infant,EVC,0.1497204107073225,0.013288487989212264,-0.009892513658556836,0.2922374619849955,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
infant,lLOC,0.17768803017224155,0.022735931775665054,-0.06486922209142702,0.45771908434566255,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
infant,lFFA,0.12208728780903025,0.01895684629746646,-0.08460505445172493,0.33884201725825946,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
infant,lA1,0.0616273410743515,0.021692222000131836,-0.16924106038732997,0.29735682502487476,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
infant,lEVC,0.17860922299876184,0.015371948276830166,-0.014835468213743371,0.3294774652868234,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
infant,rLOC,0.014461568745834786,0.020836692248958167,-0.2147010640490501,0.2540479332976633,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
infant,rFFA,0.01168704552415685,0.018546110349713648,-0.17425117093186315,0.21432011327016556,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
infant,rA1,-0.08869013633332586,0.022026671887742332,-0.28358835950252015,0.2058988461835179,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
infant,rEVC,0.12920825829502702,0.014842224377088344,-0.03478406172192847,0.2899357198289414,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
adult,LOC,0.39379272678530985,0.013917422094282254,0.23848771281554648,0.5168679418264316,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
adult,FFA,0.3951683518900528,0.014936955311842385,0.17585313204462832,0.5165690299668746,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
adult,A1,-0.08365040520388924,0.016563661810845308,-0.3008818731880216,0.055432690824358914,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
adult,EVC,0.33584048145035506,0.01999107422558683,0.11532889747812106,0.5468826756977265,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
adult,lLOC,0.1724264417053079,0.018751348699246956,-0.08555479927455334,0.360131084596344,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
adult,lFFA,0.3442715622474219,0.015059309089242528,0.1259539702778037,0.4846093599169721,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
adult,lA1,-0.07715350532090672,0.01683652307285149,-0.29747828335489246,0.0856783966980663,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
adult,lEVC,0.41176167883628834,0.016245823395387556,0.22962598641447474,0.5620657737704555,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
adult,rLOC,0.35857692563576193,0.014892526121517227,0.16384871275700666,0.5071390027588273,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
adult,rFFA,0.39402384789929706,0.018527760493643713,0.08076645156324462,0.5238959174635219,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
adult,rA1,-0.08412575164746579,0.01863718004366651,-0.30297388673911446,0.11243508164145781,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
adult,rEVC,0.2731434190732337,0.012627532408953073,0.15047209839045336,0.42054338000954045,cornet_z_sl,imagenet_noface,imagenet_noface,pIT,pIT
