age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
infant,LOC,0.08658750258668078,0.019063174771004807,-0.12741010030660124,0.30057731040685787,cornet_z_sl,imagenet_vggface,decoder
infant,FFA,0.2359830238365394,0.01938156894940167,-0.009488877861452229,0.4092443618138191,cornet_z_sl,imagenet_vggface,decoder
infant,A1,0.08446379926159579,0.023397814127736824,-0.1756809770027676,0.3136992687632126,cornet_z_sl,imagenet_vggface,decoder
infant,EVC,0.14696611054104702,0.019883767374899115,-0.11016935712954726,0.35530560253484367,cornet_z_sl,imagenet_vggface,decoder
infant,lLOC,-0.02485917176898649,0.023009542599060226,-0.30305662689956353,0.22133955444500888,cornet_z_sl,imagenet_vggface,decoder
infant,lFFA,0.06477189886164746,0.02356885419335025,-0.2224180212342974,0.27283320136094824,cornet_z_sl,imagenet_vggface,decoder
infant,lA1,0.012674334330618393,0.022198096880092014,-0.2787301988613292,0.20147124562893928,cornet_z_sl,imagenet_vggface,decoder
infant,lEVC,0.10476628429626256,0.022527200115552516,-0.17316533749663524,0.3242960752378236,cornet_z_sl,imagenet_vggface,decoder
infant,rLOC,0.11175239374465623,0.01903535747187008,-0.07170020193663787,0.3501672821612713,cornet_z_sl,imagenet_vggface,decoder
infant,rFFA,0.20862333119279858,0.022049400204307477,-0.10601876116351,0.42398796357076807,cornet_z_sl,imagenet_vggface,decoder
infant,rA1,-0.011798367510568161,0.024906402628863608,-0.2310126188972465,0.32059987689694647,cornet_z_sl,imagenet_vggface,decoder
infant,rEVC,0.16308865371732906,0.018978268761270352,-0.07269710435085802,0.3704119031180006,cornet_z_sl,imagenet_vggface,decoder
adult,LOC,0.3269752280648152,0.012553094571507719,0.16887032085022097,0.45026321601820224,cornet_z_sl,imagenet_vggface,decoder
adult,FFA,0.2845687462839235,0.016690109706032623,0.01643705822084974,0.3914435333060049,cornet_z_sl,imagenet_vggface,decoder
adult,A1,0.13272304603709523,0.01956901690301531,-0.12651953439935448,0.3316752068891659,cornet_z_sl,imagenet_vggface,decoder
adult,EVC,0.4239740678053907,0.010423104835490504,0.3499155348365369,0.49234489717209934,cornet_z_sl,imagenet_vggface,decoder
adult,lLOC,0.3150162841122284,0.017610873493233464,0.054615602081570624,0.45024466572495775,cornet_z_sl,imagenet_vggface,decoder
adult,lFFA,0.25618037276678784,0.01769791128402977,0.004733014460823276,0.3997743022783194,cornet_z_sl,imagenet_vggface,decoder
adult,lA1,0.1404234188007735,0.018228620359809492,-0.06138646910273267,0.31546879398649286,cornet_z_sl,imagenet_vggface,decoder
adult,lEVC,0.4422167466687154,0.010531107012261216,0.3161170403174028,0.5090430492651948,cornet_z_sl,imagenet_vggface,decoder
adult,rLOC,0.3058354010122264,0.016896860034304597,0.10557084588166706,0.4584303112740898,cornet_z_sl,imagenet_vggface,decoder
adult,rFFA,0.28363489439928685,0.016364730313650034,0.019768177469435256,0.40285505759643514,cornet_z_sl,imagenet_vggface,decoder
adult,rA1,0.11151411722549998,0.022023791415834014,-0.12038177152811592,0.3401409809688026,cornet_z_sl,imagenet_vggface,decoder
adult,rEVC,0.35964159296588377,0.011502757921858453,0.24925774848085508,0.45113642799831344,cornet_z_sl,imagenet_vggface,decoder
