age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.10793276936913349,0.021453661925838773,-0.1618905268900385,0.33031510378583057,cornet_z_sl,vggface,vggface,V1,pIT
infant,FFA,0.0794541940060082,0.01812619462009956,-0.11754921281709617,0.2620927433508618,cornet_z_sl,vggface,vggface,V1,pIT
infant,A1,-0.032119879463901116,0.02206434646139179,-0.26945589762338273,0.24197975087456078,cornet_z_sl,vggface,vggface,V1,pIT
infant,EVC,0.15986219503923932,0.015694258819098635,-0.06539011373572524,0.29898413330775764,cornet_z_sl,vggface,vggface,V1,pIT
infant,lLOC,0.1698256234791096,0.026763731590768423,-0.15613153815134928,0.43232266846241385,cornet_z_sl,vggface,vggface,V1,pIT
infant,lFFA,0.025004362696705154,0.02695154173614129,-0.31917163545158916,0.2665384069309927,cornet_z_sl,vggface,vggface,V1,pIT
infant,lA1,0.12213170576322051,0.024250061674467627,-0.18474982191918993,0.3475991913097411,cornet_z_sl,vggface,vggface,V1,pIT
infant,lEVC,0.18055468015432466,0.01774977327213084,-0.07928710669476063,0.3438730851635755,cornet_z_sl,vggface,vggface,V1,pIT
infant,rLOC,-0.023520983754491055,0.019968484484417584,-0.21702171859088282,0.20737895893625055,cornet_z_sl,vggface,vggface,V1,pIT
infant,rFFA,0.152187397832141,0.019428720887943843,-0.07888595502639223,0.33649377974810024,cornet_z_sl,vggface,vggface,V1,pIT
infant,rA1,-0.10006384553990458,0.0211156418885161,-0.33170891082941195,0.13647091453648433,cornet_z_sl,vggface,vggface,V1,pIT
infant,rEVC,0.12011412760315024,0.01649605122340227,-0.11216927726248202,0.2715920424601289,cornet_z_sl,vggface,vggface,V1,pIT
adult,LOC,-0.2608738321456745,0.011687656866413773,-0.36512633466012145,-0.12569685060322439,cornet_z_sl,vggface,vggface,V1,pIT
adult,FFA,-0.16033782851361444,0.016916257150828833,-0.3783280225405748,0.016772632473002737,cornet_z_sl,vggface,vggface,V1,pIT
adult,A1,-0.020329855331180632,0.024565881364907997,-0.41505395066262796,0.1944825243350938,cornet_z_sl,vggface,vggface,V1,pIT
adult,EVC,0.11815393059679477,0.012540036463236806,-0.03250307260300534,0.2415812141263041,cornet_z_sl,vggface,vggface,V1,pIT
adult,lLOC,-0.17176800553914628,0.016814132454726263,-0.3728317852198808,0.003981465195534467,cornet_z_sl,vggface,vggface,V1,pIT
adult,lFFA,-0.1738292858937354,0.02257345382577218,-0.41859166549727606,0.10268896660635361,cornet_z_sl,vggface,vggface,V1,pIT
adult,lA1,-0.03222463105895626,0.024378000470358388,-0.4127131615140911,0.1862467048078255,cornet_z_sl,vggface,vggface,V1,pIT
adult,lEVC,0.13911234722999904,0.012571743108322802,0.006457103771180279,0.28327005771791114,cornet_z_sl,vggface,vggface,V1,pIT
adult,rLOC,-0.20883718348498287,0.015575730090616236,-0.4021634265280154,-0.061926687322460656,cornet_z_sl,vggface,vggface,V1,pIT
adult,rFFA,-0.1269746829161036,0.017102697237098275,-0.35882404093378095,0.0353935973694793,cornet_z_sl,vggface,vggface,V1,pIT
adult,rA1,0.010532916428033189,0.022784517591658185,-0.21190838081232716,0.20292947749431273,cornet_z_sl,vggface,vggface,V1,pIT
adult,rEVC,0.1545460362407815,0.013662160030367515,0.007489208913765589,0.2941761652922494,cornet_z_sl,vggface,vggface,V1,pIT
