age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.3172688174171062,0.015460575636349118,0.050828819675764914,0.43666174062039814,0.8368248110561559,cornet_z_sl,random,decoder
infant,A1,0.3946438655306285,0.015799440858870837,0.2327276052536859,0.5866464456380268,0.7315708251379653,cornet_z_sl,random,decoder
infant,EVC,0.37631873992693704,0.0086689749267714,0.27779917174782215,0.46938647344629325,0.8241364958863197,cornet_z_sl,random,decoder
infant,lFFA,0.17781962643240093,0.0213704592118004,-0.11482131163505789,0.364490570162832,0.7410233713731433,cornet_z_sl,random,decoder
infant,lA1,0.2049996626244179,0.022225376192766114,-0.054101920610322096,0.3999110239797308,0.5821577298726995,cornet_z_sl,random,decoder
infant,lEVC,0.36124730555044726,0.013241173039106144,0.21833033353991643,0.4776649897317455,0.7899002024374957,cornet_z_sl,random,decoder
infant,rFFA,0.37965073847918573,0.012364026301822111,0.23335170558754822,0.49260944863467804,0.809502567593724,cornet_z_sl,random,decoder
infant,rA1,0.3593657820302706,0.01391531502612578,0.18505195892796034,0.4823974221748135,0.6678608282149848,cornet_z_sl,random,decoder
infant,rEVC,0.3553456308992546,0.008937296364359025,0.2525432412025525,0.44331725468278005,0.8177717605613699,cornet_z_sl,random,decoder
adult,FFA,0.4824139670072545,0.00939722400663081,0.38018627364887125,0.5885192078447136,0.8505665201191305,cornet_z_sl,random,decoder
adult,A1,0.5238816155562869,0.006718250219804037,0.44285607974919483,0.5949485593857556,0.9042649288336156,cornet_z_sl,random,decoder
adult,EVC,-0.018888263993125223,0.020949964934703236,-0.2736808903608789,0.1795374177032022,0.8320774541453766,cornet_z_sl,random,decoder
adult,lFFA,0.37658631944806276,0.024404185447381835,0.14908090792561843,0.533716273239102,0.7914857034467324,cornet_z_sl,random,decoder
adult,lA1,0.4888886108284114,0.007410793697147533,0.3969277151798007,0.5577401698985454,0.8826677955589378,cornet_z_sl,random,decoder
adult,lEVC,-0.052286281912668764,0.014857749785467627,-0.217151510103157,0.09134673765333244,0.8335539341329862,cornet_z_sl,random,decoder
adult,rFFA,0.5629493548347753,0.008472721274287357,0.44177965853712897,0.6465849351944906,0.8173925809476172,cornet_z_sl,random,decoder
adult,rA1,0.5121461333740677,0.008737826385988266,0.4066169891918885,0.6072394387125277,0.8817956475696335,cornet_z_sl,random,decoder
adult,rEVC,0.056928951860088756,0.030343979099631407,-0.37767560139193035,0.2732872082106007,0.7373247301677567,cornet_z_sl,random,decoder
