age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,-0.06275569397223894,0.022546094990389877,-0.3320268669291071,0.18730019380557672,cornet_z_sl,vggface,vggface,aIT,decoder
infant,FFA,-0.22814926463170696,0.020079834544031887,-0.4195800471544948,0.04295274607829562,cornet_z_sl,vggface,vggface,aIT,decoder
infant,A1,-0.11347152936250962,0.02464742328681665,-0.368021335359838,0.1354507867484022,cornet_z_sl,vggface,vggface,aIT,decoder
infant,EVC,0.008874188776913544,0.02384312880418295,-0.29968072948667157,0.23402390035754023,cornet_z_sl,vggface,vggface,aIT,decoder
infant,lLOC,-0.06727215632696634,0.021540354701141934,-0.26454727658534666,0.28545824785451207,cornet_z_sl,vggface,vggface,aIT,decoder
infant,lFFA,-0.23140013067649437,0.016160870495318728,-0.4257659699404576,-0.03013689861889001,cornet_z_sl,vggface,vggface,aIT,decoder
infant,lA1,-0.11682257772922852,0.018417397375893603,-0.3585846724748045,0.07850918569042231,cornet_z_sl,vggface,vggface,aIT,decoder
infant,lEVC,0.037238068063864725,0.024590015624370645,-0.25733815863396087,0.2962884166775216,cornet_z_sl,vggface,vggface,aIT,decoder
infant,rLOC,-0.07444372150616918,0.02122550160897667,-0.3175182617562028,0.17070048545886518,cornet_z_sl,vggface,vggface,aIT,decoder
infant,rFFA,-0.17385778668081836,0.019807453540127924,-0.38688739338631106,0.07758398819495385,cornet_z_sl,vggface,vggface,aIT,decoder
infant,rA1,-0.028313122140333907,0.02459878110198244,-0.28858302907881533,0.220429951040096,cornet_z_sl,vggface,vggface,aIT,decoder
infant,rEVC,0.010754426749562767,0.022138105412874937,-0.2860232584691848,0.21629712838676785,cornet_z_sl,vggface,vggface,aIT,decoder
adult,LOC,0.49424110678109445,0.021369121939859247,0.19452225734751769,0.700769769167397,cornet_z_sl,vggface,vggface,aIT,decoder
adult,FFA,0.1989090963835562,0.01965166858224448,-0.029913294118997243,0.3614403138209503,cornet_z_sl,vggface,vggface,aIT,decoder
adult,A1,0.01674014797685357,0.026709335116888035,-0.40398093489739356,0.22716281182710202,cornet_z_sl,vggface,vggface,aIT,decoder
adult,EVC,0.35408095775497456,0.015897563331273113,0.07118482060921374,0.4775483013925001,cornet_z_sl,vggface,vggface,aIT,decoder
adult,lLOC,0.3369211356925236,0.014761347049363552,0.14616692423410207,0.47131005983590407,cornet_z_sl,vggface,vggface,aIT,decoder
adult,lFFA,0.14251430909880755,0.02319848087934378,-0.2121002780619511,0.3389979799687159,cornet_z_sl,vggface,vggface,aIT,decoder
adult,lA1,0.03205686409608494,0.024892810733003867,-0.2757204081143797,0.23192735406839232,cornet_z_sl,vggface,vggface,aIT,decoder
adult,lEVC,0.3184517861910869,0.015083518885702122,0.20583727136577062,0.4178610911597027,cornet_z_sl,vggface,vggface,aIT,decoder
adult,rLOC,0.49734258732629194,0.01949128989505881,0.19624548338280828,0.6453166274871316,cornet_z_sl,vggface,vggface,aIT,decoder
adult,rFFA,0.18437153386913088,0.019021494139927268,-0.023970666902283395,0.3763532347685667,cornet_z_sl,vggface,vggface,aIT,decoder
adult,rA1,0.0010163343517031666,0.026023011574872815,-0.412879984860901,0.23359579171795938,cornet_z_sl,vggface,vggface,aIT,decoder
adult,rEVC,0.3932615819049181,0.011039560199755922,0.24174639985837953,0.4831063527975479,cornet_z_sl,vggface,vggface,aIT,decoder
