age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
5,LOC,0.031412732012896204,0.0142307991044861,-0.17105010553337313,0.15119726286194574,cornet_z_sl,imagenet_vggface,V4
5,FFA,0.1516436284393718,0.013115125389858949,0.011311288493280804,0.2883046448536683,cornet_z_sl,imagenet_vggface,V4
5,A1,0.07001310065619133,0.011313524269634239,-0.0868084516273859,0.1768173826100303,cornet_z_sl,imagenet_vggface,V4
5,EVC,0.2636374192714599,0.01744618600706508,-0.018602023028837348,0.3974421558181535,cornet_z_sl,imagenet_vggface,V4
6,LOC,-0.06189476716466944,0.012447387951681672,-0.18087612319556978,0.09648530010789251,cornet_z_sl,imagenet_vggface,V4
6,FFA,-0.01574940095948518,0.011152878292250954,-0.14979784312957042,0.09475349790836705,cornet_z_sl,imagenet_vggface,V4
6,A1,0.07909099325185875,0.008375255595635662,-0.02351608474377671,0.16079604261210778,cornet_z_sl,imagenet_vggface,V4
6,EVC,0.056169372461790754,0.00924285726502191,-0.03439670715698482,0.13100405899314743,cornet_z_sl,imagenet_vggface,V4
7,LOC,-0.02992859798880351,0.011892242115772543,-0.17192556588835683,0.09413572074950903,cornet_z_sl,imagenet_vggface,V4
7,FFA,0.15060510369574515,0.017081813439437838,-0.10500577540865275,0.3049341615915344,cornet_z_sl,imagenet_vggface,V4
7,A1,0.0989410199035122,0.010416499236377021,-0.04161898985562661,0.19379121303668084,cornet_z_sl,imagenet_vggface,V4
7,EVC,0.30631643299437405,0.00819936015687431,0.19829452314900933,0.39128028708611345,cornet_z_sl,imagenet_vggface,V4
18,LOC,0.1150654809537589,0.007382616136628779,0.024752678041466684,0.18478086736278812,cornet_z_sl,imagenet_vggface,V4
18,FFA,0.14595329196032653,0.015559255880766234,-0.10969897947481683,0.267974400460519,cornet_z_sl,imagenet_vggface,V4
18,A1,0.22844381250758528,0.007032977214227319,0.1594668624475009,0.2944834382543145,cornet_z_sl,imagenet_vggface,V4
18,EVC,0.34770282725285134,0.005241712697761546,0.29953231623786336,0.41036337092305575,cornet_z_sl,imagenet_vggface,V4
